id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,dias_transcurridos,meses_transcurridos,fecha_mas_actual,tipo,Status,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,tipo_lugar,Colonia,Municipio,Estado,ubicacion,url
46,E1,400000.0,400000.0,22250,2024-10-02,VENTA HERMOSA CASA COLONIA JARDINES DE SAN MANUEL PUEBLA,200,150,2000.0,2666.6666666666665,2024-04-23,65,2,2024-06-28,Casa,Venta,2,3,1,0,1.0,No,,Jardines de San Manuel,Puebla,Puebla,"Jardines de San Manuel, Puebla, Puebla",https://www.lamudi.com.mx//detalle/41032-73-421a563173b2-83eb-1bbdd2d8-9467-4228
47,E1,400000.0,400000.0,22250,2024-10-02,"VENTA DE CASA EN PUEBLA ,PUEBLA",250,200,1600.0,2000.0,2024-04-09,79,2,2024-06-28,Casa,Venta,2,3,1,0,1.0,No,,Jardines de San Manuel,Puebla,Puebla,"Jardines de San Manuel, Puebla, Puebla",https://www.lamudi.com.mx//detalle/41032-73-cb5d6f79bf53-9d4-5f484b8b-ab51-444a
48,E1,402000.0,402000.0,22361,2024-10-02,VENTA DE CASA EN PUEBLA COLONIA BOSQUES DEL PILAR,74,97,5432.4324324324325,4144.329896907217,2024-06-28,0,0,2024-06-28,Casa,Venta,2,3,1,0,1.0,No,,Bosques Del Pilar,Puebla,Puebla,"Bosques Del Pilar, Puebla, Puebla",https://www.lamudi.com.mx//detalle/41032-73-9301c25edeab-9356-573dce61-852c-4906
49,E1,402683.0,402683.0,22399,2024-10-02,CASA EN VENTA EN VALLE DEL SOL PUEBLA,150,150,2684.5533333333333,2684.5533333333333,2024-04-04,84,2,2024-06-28,Casa,Venta,2,3,3,0,3.0,No,,Valle Del Sol,Puebla,Puebla,"Valle Del Sol, Puebla, Puebla",https://www.lamudi.com.mx//detalle/41032-73-f86729ff3142-9db8-3be62f55-afb7-4ce2
50,E1,404000.0,404000.0,22472,2024-10-02,CASA EN VENTA EN PUEBLA,130,227,3107.692307692308,1779.735682819383,2024-04-20,68,2,2024-06-28,Casa,Venta,2,3,1,0,1.0,No,,La Calera,Puebla,Puebla,"La Calera, Puebla, Puebla",https://www.lamudi.com.mx//detalle/41032-73-4f4389c8fc4d-300d-772209f8-b4e3-49b9
51,E1,406500.0,406500.0,22612,2024-10-02,"HERMOSA CASA EN PUEBLA FRACC GALAXIA CALERA, PRECIO INCREIBLE, APROVECHA !!! NO CREDITOS ¡¡¡",90,100,4516.666666666667,4065.0,2024-06-27,1,0,2024-06-28,Casa,Venta,2,2,1,0,1.0,No,,Bosques de Chapultepec,Puebla,Puebla,"Bosques de Chapultepec, Puebla, Puebla",https://www.lamudi.com.mx//detalle/41032-73-d94a8eaa743b-3c96-8b1f4f66-8610-4c70
52,E1,410000.0,410000.0,22806,2024-10-02,"VENTA HERMOSA CASA CLUB DE GOLF, PUEBLA, PUEBLA",85,80,4823.529411764706,5125.0,2024-04-23,65,2,2024-06-28,Casa,Venta,2,3,1,0,1.0,No,,Club de Golf Puebla,Puebla,Puebla,"Club de Golf Puebla, Puebla, Puebla",https://www.lamudi.com.mx//detalle/41032-73-e372daf13a0c-540e-e93c0bc1-af00-4c9a
53,E1,410000.0,410000.0,22806,2024-10-02,"VENTA DE CASA EN PUEBLA DE ZARAGOZA, PUEBLA",117,176,3504.2735042735044,2329.5454545454545,2024-01-22,156,5,2024-06-28,Casa,Venta,2,3,3,0,3.0,No,,San Bartolo INFONAVIT,Puebla,Puebla,"San Bartolo INFONAVIT, Puebla, Puebla",https://www.lamudi.com.mx//detalle/41032-73-b978bb52346-3e19-8de58191-b3f1-4a97
54,E1,410000.0,410000.0,22806,2024-10-02,CASA EN VENTA EN PLAZAS AMALUCAN PUEBLA,175,320,2342.8571428571427,1281.25,2024-06-27,1,0,2024-06-28,Casa,Venta,2,4,3,0,3.0,No,,Plazas de Amalucan,Puebla,Puebla,"Plazas de Amalucan, Puebla, Puebla",https://www.lamudi.com.mx//detalle/41032-73-3736b0c921ec-5121-58e5285a-ae50-4258
55,E1,410000.0,410000.0,22806,2024-10-02,"EXCELENTE CASA EN VENTA PLAZUELAS DE LA GRANJA, PUEBLA",175,320,2342.8571428571427,1281.25,2024-05-13,45,1,2024-06-28,Casa,Venta,2,4,1,0,1.0,No,,Plazas de Amalucan,Puebla,Puebla,"Plazas de Amalucan, Puebla, Puebla",https://www.lamudi.com.mx//detalle/41032-73-5c8cefa9a7a7-eaa6-ca7b8f25-82b0-43dc
