precio,denominacion,propiedad,metros_total,metros_construido,tiempo_de_publicacion,tipo,estacionamientos,recamaras,banos,medio_banos,seguridad_privada,ubicacion,url,descripcion
27900000,MXN,Pier 57 Unit 108,0,220,27 nov 2023,Departamento,0,3,4,0,No,"Emiliano Zapata, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-8628e09f0ca9-ffd6-d147357f-8a99-3f59,"Cuando piensas en un condominio en el primer piso, no puedes empezar a imaginar la creación de un espacio tan dramático. Con más una sensación de hogar, este santuario privado es un estudio en el uso eficiente y elegante del espacio. Al entrar en la unidad, reconoce inmediatamente el detalle y el estilo para crear la primera expresión ""wow"" con la pared con acento de roca que conduce al piso de arriba y la pared de paneles de madera que oculta la cocina italiana ultramoderna detrás.El espacio de entretenimiento de la sala de estar, el comedor y la cocina se encuentran en un ambiente cohesivo y acogedor con cristalería rectangular con marco de hierro forjado que abre el área al exterior con un paisaje verde y una fuente de agua que corre a lo ancho de la unidad. El techo de doble altura captura la luz y crea la sensación de una vasta extensión con sus paneles de vidrio sin marco.El primer piso incluye un dormitorio principal con baño en suite. La iluminación LED indirecta y la selección de colores oscuros en las paredes acentúan la tonalidad del mármol importado. Un baño completo adicional en este piso puede acomodar invitados. Subiendo los gruesos escalones flotantes de mármol, se llega al área del loft que consta de una biblioteca y un salón dormitorio que se puede usar como dos suites de un dormitorio completo con sus propios baños o simplemente un espacio de dormitorio principal enorme y elegante, todos con vista a la sala de estar de abajo. .Sin duda uno de los espacios de diseño arquitectónico más singulares para un proyecto de condominio moderno en el área. Solo para el cliente más exigente.*Esta oferta sustituye cualquier oferta previamente anunciada o promocionada en cualquier medio. En virtud de la circulación en medios de publicación, las propiedades, términos, condiciones y precios aquí referidos están sujetos sin previo aviso a disponibilidad, retiro, cambio y/o fluctuaciones por tipos de cambio; así como negociaciones entre las partes, que pueden incluir moneda, términos de pago y otros términos y condiciones. Todas las vistas e imágenes son conceptos y están destinadas a ser utilizadas únicamente como referencia general y no deben considerarse producto final. Los desarrolladores en preconstrucción se reservan el derecho, sin previo aviso, de modificar o cambiar planos/diseños, renderizados, especificaciones, características, instalaciones de servicios y precios, previamente a la firma del contrato. Toda la información contenida en este documento se considera confiable y se obtuvo de terceras partes que son fuentes confiables. Se recomienda a los compradores que consulten con su agente de bienes raíces, abogado, contador y cualquier otro profesional para obtener asesoría. Tropicasa Realty no es ni será responsable de ningún error u omisión en la información proporcionada. EasyBroker ID: EB-EH6153"
22500000,MXN,SOHOPV - 608,0,127,27 nov 2023,Departamento,0,2,2,0,No,"Altavista, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-40310008be06-2d44-e03bbb91-b29e-4006,"Un nuevo e icónico proyecto de condominio diseñado por los desarrolladores del PIER 57. Este oasis urbano ofrecerá lo que más sueña: estar en el corazón de la Zona Romántica, con amplios balcones, vistas al océano y la ciudad y un Enfoque dedicado al más alto nivel de lujo, confort y servicio. El diseño convertible de los 124 condominios de lujo con balcones privados y techos de más de 9.5 pies proporcionará una sensación general de espacio abierto. Un ascensor que sirve solo a 2 residencias aumenta la privacidad. Con características de calidad como armarios terminados en dormitorios principales, gabinetes de cocina europea premium y pisos de mármol, iluminación difusa en todo, duchas con cerramientos de vidrio, SOHOPV ofrece lujo asequible.*Esta oferta sustituye cualquier oferta previamente anunciada o promocionada en cualquier medio. En virtud de la circulación en medios de publicación, las propiedades, términos, condiciones y precios aquí referidos están sujetos sin previo aviso a disponibilidad, retiro, cambio y/o fluctuaciones por tipos de cambio; así como negociaciones entre las partes, que pueden incluir moneda, términos de pago y otros términos y condiciones. Todas las vistas e imágenes son conceptos y están destinadas a ser utilizadas únicamente como referencia general y no deben considerarse producto final. Los desarrolladores en preconstrucción se reservan el derecho, sin previo aviso, de modificar o cambiar planos/diseños, renderizados, especificaciones, características, instalaciones de servicios y precios, previamente a la firma del contrato. Toda la información contenida en este documento se considera confiable y se obtuvo de terceras partes que son fuentes confiables. Se recomienda a los compradores que consulten con su agente de bienes raíces, abogado, contador y cualquier otro profesional para obtener asesoría. Tropicasa Realty no es ni será responsable de ningún error u omisión en la información proporcionada. EasyBroker ID: EB-NB0600"
16575000,MXN,Casa Blanca,0,279,27 nov 2023,Departamento,0,3,4,0,No,"Lomas de Mismaloya, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-1d95f434d861-7bea-bc12671e-adf1-3a6a,"¡Bienvenidos a Casa Blanca!Esta hermosa casa, ubicada en las colinas de Mismaloya (a unos 20 minutos al sur de Puerto Vallarta), fue remodelada masivamente en los últimos años y cuenta con 2 terrazas grandes (con increíbles vistas de la bahía, la playa y las montañas), una piscina de inmersión, 3 dormitorios grandes, 4 baños completos, una cocina impresionante y un garaje para 2 autos. Las características adicionales incluyen:* Una gran isla de cocina con encimera de cuarzo  * Electrodomésticos de gama alta (incluidos dos enfriadores de vino)* Un sistema centralizado de filtración de agua para toda la casa* Un calentador de agua* Lavadora y secadora de gran capacidad* iRobot programado para aspirar piso principal* Pisos nuevos en todo* Sistema de cámara Nest para el hogar* Unidades de aire acondicionado* Toldo y telas Sunbrella* Área de almacenamiento grandeEsta hermosa casa es realmente una visita obligada, no solo por las impresionantes vistas, sino también por los toques de calidad en todas partes. Casa Blanca es parte de una HOA, que tiene una piscina más grande.*Esta oferta prevalece sobre cualquier oferta previamente anunciada o promocionada en cualquier medio de comunicación. En virtud de la circulación de los medios publicados, las propiedades, términos, condiciones y precios aquí indicados están sujetos sin previo aviso a disponibilidad, a ser retirados, cambios y/o fluctuaciones debidas a los tipos de cambio; así como a negociaciones entre las partes, que pueden incluir divisas, condiciones de pago y otros términos y condiciones. Todas las imágenes digitales o renders son conceptuales y están pensadas únicamente como referencia general y no deben considerarse el producto final. Los desarrolladores de pre-construcción se reservan el derecho, sin previo aviso, de modificar o cambiar los planos/diseños, imágenes conceptuales o renders, especificaciones, características, servicios y precios, antes de la firma del contrato. Toda la información aquí contenida se considera fiable y ha sido obtenida de fuentes fiables de terceros. Se aconseja a los compradores que consulten con su agente inmobiliario, abogado, contador y cualquier otro profesional para obtener asesoramiento. Tropicasa Realty no acepta ninguna responsabilidad por cualquier error u omisión en cualquier información aquí proporcionada. EasyBroker ID: EB-MY9353"
6738588,MXN,Casa Galeana Condo 305,0,83,27 nov 2023,Casa,0,2,2,1,No,"Puerto Vallarta Centro, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-2fbe14326ab3-e4da-c984415f-bf7f-3e3d,"Casa Galeana Condos es una nueva colección de dieciséis casas en el distrito del centro histórico de Puerto Vallarta, a solo una cuadra del famoso malecón frente al mar. Posicionado para aprovechar las impresionantes vistas de la ciudad y el océano, Casa Galeana Condos cuenta con una fachada exterior diseñada para complementar el encanto tradicional y la arquitectura de uno de los barrios más históricos de la ciudad, pero con interiores elegantes y espaciosos creados para la vida tropical contemporánea.Los planos de planta incluyen una variedad de casas de una y dos habitaciones, con habitaciones que ofrecen baños en suite en todas las casas. Para aprovechar las excelentes vistas de Casa Galeana Condos y el estilo de vida interior/exterior de Puerto Vallarta, la mayoría de las casas también cuentan con un balcón o terraza privada para disfrutar.Con una ubicación privilegiada rodeada de algunos de los mejores restaurantes, galerías, lugares de entretenimiento, tiendas artesanales y la playa de Puerto Vallarta, Casa Galeana Condos es un singular edificio boutique capaz de ofrecer vistas al mar desde el tercer piso. Y todos los residentes pueden disfrutar de hermosas vistas al océano, la ciudad y la montaña desde la terraza en la azotea que cuenta con una piscina, un salón con fogón, áreas de comedor y un bar. Casa Galeana Condos ofrece la comodidad de la vida contemporánea pero con un encanto tradicional que capturará el corazón de los residentes y visitantes.*Esta oferta sustituye cualquier oferta previamente anunciada o promocionada en cualquier medio. En virtud de la circulación en medios de publicación, las propiedades, términos, condiciones y precios aquí referidos están sujetos sin previo aviso a disponibilidad, retiro, cambio y/o fluctuaciones por tipos de cambio; así como negociaciones entre las partes, que pueden incluir moneda, términos de pago y otros términos y condiciones. Todas las vistas e imágenes son conceptos y están destinadas a ser utilizadas únicamente como referencia general y no deben considerarse producto final. Los desarrolladores en preconstrucción se reservan el derecho, sin previo aviso, de modificar o cambiar planos/diseños, renderizados, especificaciones, características, instalaciones de servicios y precios, previamente a la firma del contrato. Toda la información contenida en este documento se considera confiable y se obtuvo de terceras partes que son fuentes confiables. Se recomienda a los compradores que consulten con su agente de bienes raíces, abogado, contador y cualquier otro profesional para obtener asesoría. Tropicasa Realty no es ni será responsable de ningún error u omisión en la información proporcionada.Tropicasa Realty no acepta ninguna responsabilidad por cualquier error u omisión en cualquier información aquí proporcionada. EasyBroker ID: EB-MY6291"
7353750,MXN,Encanto Vallarta 202,0,88,27 nov 2023,Departamento,0,2,2,1,No,"5 de Diciembre, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-2eb7cf59fba9-e8c5-2ca675db-880e-371b,"Bienvenido a la última colección de 17 viviendas de Panorama PV, uno de los principales promotores locales de proyectos residenciales de lujo. Con una ubicación privilegiada en el Centro, junto al corazón de la ciudad, rodeado de algunos de los mejores restaurantes, galerías, lugares de ocio, tiendas de artesanía y la playa, Encanto Vallarta está diseñado arquitectónicamente para realzar el encanto tradicional en uno de los barrios más deseables de Puerto Vallarta. Las casas ofrecen interiores elegantes y funcionales pensados para una vida moderna y sofisticada, y cuentan con una terraza o dos balcones separados para una vida tropical interior/exterior sin interrupciones. Las instalaciones para los residentes incluyen una terraza en la azotea con una piscina rodeada de tumbonas, una zona para sentarse en la piscina, un bar con asientos y mesas de comedor a la sombra. Encanto Vallarta es donde el encanto mexicano se encuentra con el lujo moderno. *Esta oferta sustituye cualquier oferta previamente anunciada o promocionada en cualquier medio. En virtud de la circulación en medios de publicación, las propiedades, términos, condiciones y precios aquí referidos están sujetos sin previo aviso a disponibilidad, retiro, cambio y/o fluctuaciones por tipos de cambio; así como negociaciones entre las partes, que pueden incluir moneda, términos de pago y otros términos y condiciones. Todas las vistas e imágenes son conceptos y están destinadas a ser utilizadas únicamente como referencia general y no deben considerarse producto final. Los desarrolladores en preconstrucción se reservan el derecho, sin previo aviso, de modificar o cambiar planos/diseños, renderizados, especificaciones, características, instalaciones de servicios y precios, previamente a la firma del contrato. Toda la información contenida en este documento se considera confiable y se obtuvo de terceras partes que son fuentes confiables. Se recomienda a los compradores que consulten con su agente de bienes raíces, abogado, contador y cualquier otro profesional para obtener asesoría. Tropicasa Realty no es ni será responsable de ningún error u omisión en la información proporcionada. EasyBroker ID: EB-OH7243"
10237500,MXN,Montemar,0,162,07/25/2024,Casa en Condominio,0,2,2,0,No,"Amapas, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-6f74ff3a8e93-1504-190be71-bb8b-744d,"¡Bienvenidos a Montemar 2! Este espacioso condominio de planta abierta cuenta con una gran sala de estar/comedor con vista al mar, grandes ventanas corredizas y una terraza lateral para disfrutar de una maravillosa vida interior/exterior. Tiene muchos elementos de diseño tradicional e incluye: * 2 habitaciones amplias, ubicadas separadas una de la otra para mayor privacidad, ¡cada una con vista al mar! * 2 baños completos * Una bañera de hidromasaje * Amplia sala de estar / comedor de planta abierta * Una agradable área de cocina (también con vista al mar) * Bonita carpintería en todas partes. Esta unidad sería una bonita casa de alquiler, una encantadora casa de vacaciones y, con su plano de planta abierto, un excelente lugar para entretener a amigos y familiares.Esta completamente amueblada.Montemar es un edificio boutique de 10 unidades de interés arquitectónico, no muy lejos de la colina desde la primera entrada a Conchas Chinas. El edificio admite mascotas e incluye una piscina climatizada y un pequeño gimnasio. Las tarifas de la HOA cubren el agua, el mantenimiento de áreas comunes (edificio, techos, ascensor, piscina, etc.) y el seguro del edificio. La HOA también incluye servicio de limpieza dos veces por semana (¡lavandería incluida!) y un administrador en el lugar.*Esta oferta sustituye cualquier oferta previamente anunciada o promocionada en cualquier medio. En virtud de la circulación en medios de publicación, las propiedades, términos, condiciones y precios aquí referidos están sujetos sin previo aviso a disponibilidad, retiro, cambio y/o fluctuaciones por tipos de cambio; así como negociaciones entre las partes, que pueden incluir moneda, términos de pago y otros términos y condiciones. Todas las vistas e imágenes son conceptos y están destinadas a ser utilizadas únicamente como referencia general y no deben considerarse producto final. Los desarrolladores en preconstrucción se reservan el derecho, sin previo aviso, de modificar o cambiar planos/diseños, renderizados, especificaciones, características, instalaciones de servicios y precios, previamente a la firma del contrato. Toda la información contenida en este documento se considera confiable y se obtuvo de terceras partes que son fuentes confiables. Se recomienda a los compradores que consulten con su agente de bienes raíces, abogado, contador y cualquier otro profesional para obtener asesoría. Tropicasa Realty no es ni será responsable de ningún error u omisión en la información proporcionada. EasyBroker ID: EB-NB1321"
7991075,MXN,Encanto Vallarta 104,0,108,27 nov 2023,Departamento,0,2,2,1,No,"5 de Diciembre, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-5c810702b4ef-987f-e0be3991-9df8-35d7,"Bienvenido a la última colección de 17 viviendas de Panorama PV, uno de los principales promotores locales de proyectos residenciales de lujo. Con una ubicación privilegiada en el Centro, junto al corazón de la ciudad, rodeado de algunos de los mejores restaurantes, galerías, lugares de ocio, tiendas de artesanía y la playa, Encanto Vallarta está diseñado arquitectónicamente para realzar el encanto tradicional en uno de los barrios más deseables de Puerto Vallarta. Las casas ofrecen interiores elegantes y funcionales pensados para una vida moderna y sofisticada, y cuentan con una terraza o dos balcones separados para una vida tropical interior/exterior sin interrupciones. Las instalaciones para los residentes incluyen una terraza en la azotea con una piscina rodeada de tumbonas, una zona para sentarse en la piscina, un bar con asientos y mesas de comedor a la sombra. Encanto Vallarta es donde el encanto mexicano se encuentra con el lujo moderno.*Esta oferta prevalece sobre cualquier oferta previamente anunciada o promocionada en cualquier medio de comunicación. En virtud de la circulación de los medios publicados, las propiedades, términos, condiciones y precios aquí indicados están sujetos sin previo aviso a disponibilidad, a ser retirados, cambios y/o fluctuaciones debidas a los tipos de cambio; así como a negociaciones entre las partes, que pueden incluir divisas, condiciones de pago y otros términos y condiciones. Todas las imágenes digitales o renders son conceptuales y están pensadas únicamente como referencia general y no deben considerarse el producto final. Los desarrolladores de pre-construcción se reservan el derecho, sin previo aviso, de modificar o cambiar los planos/diseños, imágenes conceptuales o renders, especificaciones, características, servicios y precios, antes de la firma del contrato. Toda la información aquí contenida se considera fiable y ha sido obtenida de fuentes fiables de terceros. Se aconseja a los compradores que consulten con su agente inmobiliario, abogado, contador y cualquier otro profesional para obtener asesoramiento. Tropicasa Realty no acepta ninguna responsabilidad por cualquier error u omisión en cualquier información aquí proporcionada. EasyBroker ID: EB-OH6594"
29700000,MXN,SOHOPV - PH9,0,155,27 nov 2023,Departamento,0,2,3,0,No,"Altavista, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-73b52fce113f-2e52-ba21a793-c012-306c,"Un nuevo e icónico proyecto de condominio diseñado por los desarrolladores del PIER 57. Este oasis urbano ofrecerá lo que más sueña: estar en el corazón de la Zona Romántica, con amplios balcones, vistas al océano y la ciudad y un Enfoque dedicado al más alto nivel de lujo, confort y servicio. El diseño convertible de los 124 condominios de lujo con balcones privados y techos de más de 9.5 pies proporcionará una sensación general de espacio abierto. Un ascensor que sirve solo a 2 residencias aumenta la privacidad. Con características de calidad como armarios terminados en dormitorios principales, gabinetes de cocina europea premium y pisos de mármol, iluminación difusa en todo, duchas con cerramientos de vidrio, SOHOPV ofrece lujo asequible.*Esta oferta sustituye cualquier oferta previamente anunciada o promocionada en cualquier medio. En virtud de la circulación en medios de publicación, las propiedades, términos, condiciones y precios aquí referidos están sujetos sin previo aviso a disponibilidad, retiro, cambio y/o fluctuaciones por tipos de cambio; así como negociaciones entre las partes, que pueden incluir moneda, términos de pago y otros términos y condiciones. Todas las vistas e imágenes son conceptos y están destinadas a ser utilizadas únicamente como referencia general y no deben considerarse producto final. Los desarrolladores en preconstrucción se reservan el derecho, sin previo aviso, de modificar o cambiar planos/diseños, renderizados, especificaciones, características, instalaciones de servicios y precios, previamente a la firma del contrato. Toda la información contenida en este documento se considera confiable y se obtuvo de terceras partes que son fuentes confiables. Se recomienda a los compradores que consulten con su agente de bienes raíces, abogado, contador y cualquier otro profesional para obtener asesoría. Tropicasa Realty no es ni será responsable de ningún error u omisión en la información proporcionada. EasyBroker ID: EB-DV2148"
5774448,MXN,Departamento Frente a Costco Puerto Vallarta,0,70,13 mar 2024,Departamento,0,2,2,0,No,"Residencial Fluvial Vallarta, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-291a21d859d9-dd7f-2486849a-a826-3ce9,"Habitat una atmosfera Ecologica es un desarrollo de diseño vanguardista y moderno en una de las mejores zonas de Puerto Vallarta, en el corazón de Fluvial frente a una de las tiendas comerciales mas importantes y famosas de Mexico COSTCO las cuales solo ponen sucursales en ciudades importantes. Habitat no es solamente ubicación tambien es elegancia, modernidad con un estilo inclusivo con la naturaleza que caracteriza la zona de Fluvial Vallarta.Nota: El precio es de la unidad mas accesible, el precio puede variar dependiendo del tamaño y ubicacion dentro del mismo desarrollo. El precio esta sujeto a cambios sin previo aviso. Las imagenes en renders son meramente ilustrativos y pueden variar los tonos de colores en la realidad.Av. Héroes de Nacozari no. 600 Int. L2, Centro Bucerías, Bahía de Banderas, Nayarit."
16020000,MXN,SOHOPV - 106,0,107,27 nov 2023,Departamento,0,2,2,0,No,"Altavista, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-c004f4110aef-c9b4-989994e1-abf1-3356,"Un nuevo e icónico proyecto de condominio diseñado por los desarrolladores del PIER 57. Este oasis urbano ofrecerá lo que más sueña: estar en el corazón de la Zona Romántica, con amplios balcones, vistas al océano y la ciudad y un Enfoque dedicado al más alto nivel de lujo, confort y servicio. El diseño convertible de los 124 condominios de lujo con balcones privados y techos de más de 9.5 pies proporcionará una sensación general de espacio abierto. Un ascensor que sirve solo a 2 residencias aumenta la privacidad. Con características de calidad como armarios terminados en dormitorios principales, gabinetes de cocina europea premium y pisos de mármol, iluminación difusa en todo, duchas con cerramientos de vidrio, SOHOPV ofrece lujo asequible.*Esta oferta sustituye cualquier oferta previamente anunciada o promocionada en cualquier medio. En virtud de la circulación en medios de publicación, las propiedades, términos, condiciones y precios aquí referidos están sujetos sin previo aviso a disponibilidad, retiro, cambio y/o fluctuaciones por tipos de cambio; así como negociaciones entre las partes, que pueden incluir moneda, términos de pago y otros términos y condiciones. Todas las vistas e imágenes son conceptos y están destinadas a ser utilizadas únicamente como referencia general y no deben considerarse producto final. Los desarrolladores en preconstrucción se reservan el derecho, sin previo aviso, de modificar o cambiar planos/diseños, renderizados, especificaciones, características, instalaciones de servicios y precios, previamente a la firma del contrato. Toda la información contenida en este documento se considera confiable y se obtuvo de terceras partes que son fuentes confiables. Se recomienda a los compradores que consulten con su agente de bienes raíces, abogado, contador y cualquier otro profesional para obtener asesoría. Tropicasa Realty no es ni será responsable de ningún error u omisión en la información proporcionada. EasyBroker ID: EB-DV2156"
23400000,MXN,SOHOPV - 708,0,127,27 nov 2023,Departamento,0,2,2,0,No,"Altavista, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-51d735a259bc-d345-7b9d6085-83f2-3922,"Un nuevo e icónico proyecto de condominio diseñado por los desarrolladores del PIER 57. Este oasis urbano ofrecerá lo que más sueña: estar en el corazón de la Zona Romántica, con amplios balcones, vistas al océano y la ciudad y un Enfoque dedicado al más alto nivel de lujo, confort y servicio. El diseño convertible de los 124 condominios de lujo con balcones privados y techos de más de 9.5 pies proporcionará una sensación general de espacio abierto. Un ascensor que sirve solo a 2 residencias aumenta la privacidad. Con características de calidad como armarios terminados en dormitorios principales, gabinetes de cocina europea premium y pisos de mármol, iluminación difusa en todo, duchas con cerramientos de vidrio, SOHOPV ofrece lujo asequible.*Esta oferta sustituye cualquier oferta previamente anunciada o promocionada en cualquier medio. En virtud de la circulación en medios de publicación, las propiedades, términos, condiciones y precios aquí referidos están sujetos sin previo aviso a disponibilidad, retiro, cambio y/o fluctuaciones por tipos de cambio; así como negociaciones entre las partes, que pueden incluir moneda, términos de pago y otros términos y condiciones. Todas las vistas e imágenes son conceptos y están destinadas a ser utilizadas únicamente como referencia general y no deben considerarse producto final. Los desarrolladores en preconstrucción se reservan el derecho, sin previo aviso, de modificar o cambiar planos/diseños, renderizados, especificaciones, características, instalaciones de servicios y precios, previamente a la firma del contrato. Toda la información contenida en este documento se considera confiable y se obtuvo de terceras partes que son fuentes confiables. Se recomienda a los compradores que consulten con su agente de bienes raíces, abogado, contador y cualquier otro profesional para obtener asesoría. Tropicasa Realty no es ni será responsable de ningún error u omisión en la información proporcionada. EasyBroker ID: EB-DV2117"
16020000,MXN,SOHOPV - 105,0,107,27 nov 2023,Departamento,0,2,2,0,No,"Altavista, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-b40b2c6ca157-b734-51986e55-b0dd-312b,"Un nuevo e icónico proyecto de condominio diseñado por los desarrolladores del PIER 57. Este oasis urbano ofrecerá lo que más sueña: estar en el corazón de la Zona Romántica, con amplios balcones, vistas al océano y la ciudad y un Enfoque dedicado al más alto nivel de lujo, confort y servicio. El diseño convertible de los 124 condominios de lujo con balcones privados y techos de más de 9.5 pies proporcionará una sensación general de espacio abierto. Un ascensor que sirve solo a 2 residencias aumenta la privacidad. Con características de calidad como armarios terminados en dormitorios principales, gabinetes de cocina europea premium y pisos de mármol, iluminación difusa en todo, duchas con cerramientos de vidrio, SOHOPV ofrece lujo asequible.*Esta oferta sustituye cualquier oferta previamente anunciada o promocionada en cualquier medio. En virtud de la circulación en medios de publicación, las propiedades, términos, condiciones y precios aquí referidos están sujetos sin previo aviso a disponibilidad, retiro, cambio y/o fluctuaciones por tipos de cambio; así como negociaciones entre las partes, que pueden incluir moneda, términos de pago y otros términos y condiciones. Todas las vistas e imágenes son conceptos y están destinadas a ser utilizadas únicamente como referencia general y no deben considerarse producto final. Los desarrolladores en preconstrucción se reservan el derecho, sin previo aviso, de modificar o cambiar planos/diseños, renderizados, especificaciones, características, instalaciones de servicios y precios, previamente a la firma del contrato. Toda la información contenida en este documento se considera confiable y se obtuvo de terceras partes que son fuentes confiables. Se recomienda a los compradores que consulten con su agente de bienes raíces, abogado, contador y cualquier otro profesional para obtener asesoría. Tropicasa Realty no es ni será responsable de ningún error u omisión en la información proporcionada. EasyBroker ID: EB-DV2155"
24300000,MXN,SOHOPV - 1007,0,103,27 nov 2023,Departamento,0,2,2,0,No,"Altavista, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-5073e74a20a2-6d4f-a5125a-ad48-3d01,"Un nuevo e icónico proyecto de condominio diseñado por los desarrolladores del PIER 57. Este oasis urbano ofrecerá lo que más sueña: estar en el corazón de la Zona Romántica, con amplios balcones, vistas al océano y la ciudad y un Enfoque dedicado al más alto nivel de lujo, confort y servicio. El diseño convertible de los 124 condominios de lujo con balcones privados y techos de más de 9.5 pies proporcionará una sensación general de espacio abierto. Un ascensor que sirve solo a 2 residencias aumenta la privacidad. Con características de calidad como armarios terminados en dormitorios principales, gabinetes de cocina europea premium y pisos de mármol, iluminación difusa en todo, duchas con cerramientos de vidrio, SOHOPV ofrece lujo asequible.*Esta oferta sustituye cualquier oferta previamente anunciada o promocionada en cualquier medio. En virtud de la circulación en medios de publicación, las propiedades, términos, condiciones y precios aquí referidos están sujetos sin previo aviso a disponibilidad, retiro, cambio y/o fluctuaciones por tipos de cambio; así como negociaciones entre las partes, que pueden incluir moneda, términos de pago y otros términos y condiciones. Todas las vistas e imágenes son conceptos y están destinadas a ser utilizadas únicamente como referencia general y no deben considerarse producto final. Los desarrolladores en preconstrucción se reservan el derecho, sin previo aviso, de modificar o cambiar planos/diseños, renderizados, especificaciones, características, instalaciones de servicios y precios, previamente a la firma del contrato. Toda la información contenida en este documento se considera confiable y se obtuvo de terceras partes que son fuentes confiables. Se recomienda a los compradores que consulten con su agente de bienes raíces, abogado, contador y cualquier otro profesional para obtener asesoría. Tropicasa Realty no es ni será responsable de ningún error u omisión en la información proporcionada. EasyBroker ID: EB-DV2178"
20700000,MXN,SOHOPV - 508,0,127,28 nov 2023,Departamento,0,2,2,0,No,"Altavista, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-e37f77ea532f-b724-ef256ee9-acdd-3cf4,"Un nuevo e icónico proyecto de condominio diseñado por los desarrolladores del PIER 57. Este oasis urbano ofrecerá lo que más sueña: estar en el corazón de la Zona Romántica, con amplios balcones, vistas al océano y la ciudad y un Enfoque dedicado al más alto nivel de lujo, confort y servicio. El diseño convertible de los 124 condominios de lujo con balcones privados y techos de más de 9.5 pies proporcionará una sensación general de espacio abierto. Un ascensor que sirve solo a 2 residencias aumenta la privacidad. Con características de calidad como armarios terminados en dormitorios principales, gabinetes de cocina europea premium y pisos de mármol, iluminación difusa en todo, duchas con cerramientos de vidrio, SOHOPV ofrece lujo asequible.*Esta oferta sustituye cualquier oferta previamente anunciada o promocionada en cualquier medio. En virtud de la circulación en medios de publicación, las propiedades, términos, condiciones y precios aquí referidos están sujetos sin previo aviso a disponibilidad, retiro, cambio y/o fluctuaciones por tipos de cambio; así como negociaciones entre las partes, que pueden incluir moneda, términos de pago y otros términos y condiciones. Todas las vistas e imágenes son conceptos y están destinadas a ser utilizadas únicamente como referencia general y no deben considerarse producto final. Los desarrolladores en preconstrucción se reservan el derecho, sin previo aviso, de modificar o cambiar planos/diseños, renderizados, especificaciones, características, instalaciones de servicios y precios, previamente a la firma del contrato. Toda la información contenida en este documento se considera confiable y se obtuvo de terceras partes que son fuentes confiables. Se recomienda a los compradores que consulten con su agente de bienes raíces, abogado, contador y cualquier otro profesional para obtener asesoría. Tropicasa Realty no es ni será responsable de ningún error u omisión en la información proporcionada. EasyBroker ID: EB-NB0540"
32400000,MXN,SOHOPV - PH12,0,193,27 nov 2023,Departamento,0,2,3,0,No,"Altavista, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-f46fda05da21-b206-5b07c8e-b0da-3881,"Un nuevo e icónico proyecto de condominio diseñado por los desarrolladores del PIER 57. Este oasis urbano ofrecerá lo que más sueña: estar en el corazón de la Zona Romántica, con amplios balcones, vistas al océano y la ciudad y un Enfoque dedicado al más alto nivel de lujo, confort y servicio. El diseño convertible de los 124 condominios de lujo con balcones privados y techos de más de 9.5 pies proporcionará una sensación general de espacio abierto. Un ascensor que sirve solo a 2 residencias aumenta la privacidad. Con características de calidad como armarios terminados en dormitorios principales, gabinetes de cocina europea premium y pisos de mármol, iluminación difusa en todo, duchas con cerramientos de vidrio, SOHOPV ofrece lujo asequible.*Esta oferta sustituye cualquier oferta previamente anunciada o promocionada en cualquier medio. En virtud de la circulación en medios de publicación, las propiedades, términos, condiciones y precios aquí referidos están sujetos sin previo aviso a disponibilidad, retiro, cambio y/o fluctuaciones por tipos de cambio; así como negociaciones entre las partes, que pueden incluir moneda, términos de pago y otros términos y condiciones. Todas las vistas e imágenes son conceptos y están destinadas a ser utilizadas únicamente como referencia general y no deben considerarse producto final. Los desarrolladores en preconstrucción se reservan el derecho, sin previo aviso, de modificar o cambiar planos/diseños, renderizados, especificaciones, características, instalaciones de servicios y precios, previamente a la firma del contrato. Toda la información contenida en este documento se considera confiable y se obtuvo de terceras partes que son fuentes confiables. Se recomienda a los compradores que consulten con su agente de bienes raíces, abogado, contador y cualquier otro profesional para obtener asesoría. Tropicasa Realty no es ni será responsable de ningún error u omisión en la información proporcionada. EasyBroker ID: EB-DV2152"
