precio,denominacion,propiedad,metros_total,metros_construido,tiempo_de_publicacion,tipo,estacionamientos,recamaras,banos,medio_banos,seguridad_privada,ubicacion,url,descripcion
9900000,MXN,Departamento en venta de oportunidad en Puerto Vallarta | LIMU,0,150,28-nov-23,Departamento,0,3,3,0,No,"Zona Hotelera Norte, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx//detalle/41032-73-cf791fbc6cd1-4757-2c8fac7b-ab73-39cd,"LIMUCon acceso a la playa y vista directa al mar. El Desarrollo con amenidades espectaculares en preventa a punto de entregarse. Este Departamento con vista al mar es una gran oportunidad, en el corazón de la plaza península cuenta con un acceso privado a la playa, para que solo a unos metros puedas acceder a la playa de la zona hotelera norte. AMENIDADES:Lobby doble alturaAlberca Gimnasio Bar Cevichería Spa1 Cancha de paddelRoof GardenÁreas verdesElevadores de alta velocidad, uso exclusivo residencial. Seguridad y cámaras de vigilancia las 24 horas  La ubicación excelente: pegado a plaza península con todo tipo de comercios, restaurantes y servicios que puedes llegar caminando; cerca de la Marina de Puerto Vallarta, de la plaza LA ISLA y de los restaurantes y bares más solicitados como LA VACA ARGENTINA, LA SANTA, STRANA y muchos más. Vive y vacaciona al mismo tiempo, o rentalo por estancias temporales y haz un gran negocio con LIMU. Departamento de reventa a precio de oportunidad. Valor desarrollador es $12,150,000Consulta a tu asesor BNB. Precios y disponibilidad sujetos a cambio sin previo aviso. EasyBroker ID: EB-NG6766"
542754,USD,Departamento de lujo en venta en la Marina de Puerto Vallarta | ALI,0,112,22-feb-24,Departamento,0,2,2,0,No,"Puerto Iguanas, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx//detalle/41032-73-5a3871d0f950-70db-14651181-8494-3187,"Departamento en preventa de lujo ubicado a la Orilla de La Marina de Puerto Vallarta. Proyecto conformada por 224 departamentos, ubicados dentro de 25 pisos residenciales.Diversas amenidades que se distribuyen a lo largo de 4 pisos, ubicándose en planta baja, primer y segundo piso; así como en terraza, diseñadas para elevar la experiencia y estilo de vida de quienes habitan.AMENIDADESPrimer nivel0. Lobby PB1. Biblioteca / Coworking2. Área lounge3. Cafe / Mini súper4. Área de llegada5. Gimnasio: área de pesas6. Jungle gym7. Gimnasio: área de cardio8. Almacén de equipo9. Wellness pod10. Centro culinario / eventos11. Ducha exterior / baños alberca12. Cancha de pickle ball13. Bañera14. Alberca de baja profundidad15. Alberca familiar16. Baños / vestidoresSegundo nivel1.Deck wellness2. Pod Culinario (parrilla bbq, comedor, área lounge)3.Vía para mascotasTerraza1. Área de albercaJacuzziAlbercaTumbonasRegaderasÁrea lounge2. Restaurante-barBarCocinaZona de estar3. Unwind loungeFogaterosComedorÁrea lounge4. Cuarto de entretenimientoMesa de billarJuegos de MesaSala de TV5. Área de servicioAlmacénBañosLockersLink vistas por nivel:ContactarConsulta a tu asesor BNB. Precios y disponibilidad sujeto a cambio sin previo aviso. EasyBroker ID: EB-PO2629"
7839180,MXN,Departamento en venta Puerto Vallarta zona hotelera | LIM,0,96,28-nov-23,Departamento,0,1,1,0,No,"Zona Hotelera Norte, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx//detalle/41032-73-f86e9f697b51-ae0c-d7dc6b58-b4d6-3373,"LIMUDesarrollo con amenidades espectaculares en preventa. Departamentos con vistas al mar, en el corazón de la plaza península cuenta con un acceso privado a la playa, para que solo a unos metros puedas acceder a la playa de la zona hotelera norte. Amenidades como: Una alberca en planta baja y otra en el roof del piso 26 con vista a toda la bahía, con bar, restaurante, estacionamiento subterráneo, áreas verdes, gimnasio, lobby a doble altura espectacular entre otros entretenimientos propios. La ubicación excelente: pegado a plaza península con todo tipo de comercios, restaurantes y servicios que puedes llegar caminando; cerca de la Marina de Puerto Vallarta, de la plaza LA ISLA y de los restaurantes y bares más solicitados como LA VACA ARGENTINA, LA SANTA, STRANA y muchos más. Vive y vacaciona al mismo tiempo, o rentalo por estancias temporales y haz un gran negocio con LIMU. Departamentos  de 1, 2 o 3 recámaras desde hasta de 172 m2. Tenemos penthouses que tendrán una vista envidiable, pregunta a un asesor para que pueda darte la disponibilidad al día, Contamos con financiamiento directo. EasyBroker ID: EB-NQ7739"
12195360,MXN,Departamento en preventa Puerto Vallarta zona hotelera | LIM,0,150,28-nov-23,Departamento,0,3,3,0,No,"Zona Hotelera Norte, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx//detalle/41032-73-99521dd7a5a9-f6a8-ab25fcf1-9e82-4035,"LIMUDesarrollo con amenidades espectaculares que apenas inica la preventa. Departamentos con vistas al mar, en el corazón de la plaza península cuenta con un acceso privado a la playa, para que solo a unos metros puedas acceder a la playa de la zona hotelera norte. Amenidades como: Una alberca en planta baja y otra en el roof del piso 26 con vista a toda la bahía, con bar, restaurante, estacionamiento subterráneo, áreas verdes, gimnasio, lobby a doble altura espectacular entre otros entretenimientos propios. La ubicación excelente: pegado a plaza península con todo tipo de comercios, restaurantes y servicios que puedes llegar caminando; cerca de la Marina de Puerto Vallarta, de la plaza LA ISLA y de los restaurantes y bares más solicitados como LA VACA ARGENTINA, LA SANTA, STRANA y muchos más. Vive y vacaciona al mismo tiempo, o rentalo por estancias temporales y haz un gran negocio con LIMU. Departamentos  de 1, 2 o 3 recámaras desde hasta de 172 m2. Tenemos penthouses que tendrán una vista envidiable, pregunta a un asesor para que pueda darte la disponibilidad al día, Contamos con financiamiento directo. EasyBroker ID: EB-NY4485"
558589,USD,Departamento de lujo en venta frente al Mar en La Marina de Puerto Vallarta | MT,0,108,23-feb-24,Departamento,0,1,2,0,No,"Puerto Iguanas, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx//detalle/41032-73-e93f28e7b03-86a7-b27ca6d1-89d6-3ddf,"El desarrollo de lujo frente al mar más esperado de Marina Vallarta. que consta de 3 torres con 25 pisos cada una.Amenidades:*Canchas de Pádel*Canchas de Pickleball*Sala de Cine*Sala de Juegos para Niños*Exuberantes Jardines Tropicales*Parque de Mascotas*Área de Yoga / Meditación*Centro de Negocios / Coworking*Pool Bars*Salas de Juegos / Sports Bar*Marina Privada*Club de Yates*Club de Playa*Paddle Boards y Kayaks*Paneles Solares en Techos de Torres*Amplia Cava de Vinos*Áreas de Fogatas*Spa de Clase Mundial*Lugar de Eventos Especiales para los Propietarios*4 Ascensores de Alta Velocidad(Uno Grande, Otro para Mudanzas y Emergencias Médicas)Servicios*Water Taxis Eléctricos*Bicicletas Eléctricas*Concierge 24/7*Seguridad 24/7 y CCTV*Cargadores Eléctricos Tesla y Rivian*Restaurante / Bar con Vista al Mar*Servicios Médicos en el Lugar 24/7(proporcionados por SANMARÉ)Consulta a tu asesor BNB. Precios y disponibilidad sujetos a cambio sin previo aviso. EasyBroker ID: EB-PO5840"
730833,USD,Departamento de lujo en venta frente al Mar en La Marina de Puerto Vallarta | MT,0,155,23-feb-24,Departamento,0,2,3,0,No,"Puerto Iguanas, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx//detalle/41032-73-5cf856badcf-70b6-113d7a9b-a0e0-384f,"El desarrollo de lujo frente al mar más esperado de Marina Vallarta. que consta de 3 torres con 25 pisos cada una.Amenidades:*Canchas de Pádel*Canchas de Pickleball*Sala de Cine*Sala de Juegos para Niños*Exuberantes Jardines Tropicales*Parque de Mascotas*Área de Yoga / Meditación*Centro de Negocios / Coworking*Pool Bars*Salas de Juegos / Sports Bar*Marina Privada*Club de Yates*Club de Playa*Paddle Boards y Kayaks*Paneles Solares en Techos de Torres*Amplia Cava de Vinos*Áreas de Fogatas*Spa de Clase Mundial*Lugar de Eventos Especiales para los Propietarios*4 Ascensores de Alta Velocidad(Uno Grande, Otro para Mudanzas y Emergencias Médicas)Servicios*Water Taxis Eléctricos*Bicicletas Eléctricas*Concierge 24/7*Seguridad 24/7 y CCTV*Cargadores Eléctricos Tesla y Rivian*Restaurante / Bar con Vista al Mar*Servicios Médicos en el Lugar 24/7(proporcionados por SANMARÉ)Consulta a tu asesor BNB. Precios y disponibilidad sujetos a cambio sin previo aviso. EasyBroker ID: EB-PO5845"
24935731,MXN,Departamento en venta en Puerto Vallarta- zona hotelera norte | TH,0,217,19-dic-23,Departamento,0,3,3,0,No,"Zona Hotelera Norte, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx//detalle/41032-73-b020eaf16b75-23c5-48c5bab3-b0d3-30a4,"Departamento en venta  de lujo frente a playa en la Zona Hotelera norte de Puerto Vallarta.Este desarrollo está estableciendo un nuevo estilo de vida en Puerto Vallarta con  hotel y las residencias más exclusivas de la ciudad — frente al mar resplandeciente, lleno de vida con la energía local, abundante en amenidades, y conectado naturalmente con la escena local.Cuenta con Residencias impecablemente refinadas con vistas panorámicas al mar, elegantes pisos e interiorismo italiano, acceso por elevador privado, y distribuciones flexibles, influenciadas por la rica cultura local de Puerto Vallarta.Amenidades:*Alberca estilo resort con vista a la bahía, con cabañas privadas y servicio de toallas.*Bar y lounge al lado de la piscina con sistemade bocinas accesibles para bluetooth y televisiones gigantes de pantalla plana.*Acceso exclusivo al beach club y susservicios.*Deportes acuáticos en las instalaciones incluyendo kayaking y paddleboarding*Accesso a residentes a nuestro reconocido spa.*Gimnasio de última generación.*Espacios para yoga y meditación.*Cancha de Padel.*Salón de juegos para niños.*Centro de negocios ejecutivo.*Colección de obras de arte de calidad museísticaen todas las áreas comunes.*Concierge, servicio de alimentos en las residencias, servicio de limpieza y más servicios de hospitalidad.*Valet parking 24 horas y espacios reservadosde estacionamiento para residentes.Consulta a tu asesor BNB. Precios y disponibilidad sujetos a cambio sin previo aviso. EasyBroker ID: EB-PB3492"
11969146,MXN,Departamento en preventa Marina Puerto Vallarta | CAN,0,192,16-feb-24,Departamento,0,5,2,0,No,"Marina Vallarta, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx//detalle/41032-73-aa4c19026110-91dc-ad35f6dd-a725-3235,"En el mejor punto de la Marina de Puerto Vallarta se encuentran estos increíbles departamentos de lujo con la mejor comodidad para vivir, teniendo los mejores restaurantes y bares cerca de ti. Amenidades:LobbyAlbercaGimnasioÁrea de barRoof garden2 elevadores de alta velocidadSeguridad y cámaras de vigilancia 24Aprovecha esta gran oportunidad y contáctanos. Precio y condiciones sujetos a cambio sin previo aviso. Las imágenes son representativas del proyecto en construcción. EasyBroker ID: EB-JM4623"
12423692,MXN,405 OFRENDA,0,0,19-abr-24,Departamento,0,1,2,0,No,"Emiliano Zapata, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx//detalle/41032-73-dfddffc30636-ac1a-18ef452-a025-7a74,"Desde el aeropuerto diríjase hacia el sur por Av. Francisco Medina, luego gire a la izquierda en Aquiles Serdán. Gire otra vez a la izquierda en el primer cruce hacia Calle Constitución. Gire otra vez a la izquierda en el primer cruce hacia 5 de Febrero.OFRECEMOS HASTA UN 25% DE DESCUENTO!!!Ofrenda presenta una excelente oportunidad de inversión en bienes raíces debido a su ubicación central, diseño mexicano moderno y la estimada reputación de Grupo Gova. El concepto arquitectónico está inspirado en el rico patrimonio de México, utilizando hermosos materiales locales y un estilo de construcción que irradia sorpresa en cada detalle. La propiedad cuenta con acabados en bruto, materiales naturales, excelente ventilación y abundante luz natural, creando un espacio habitable armonioso. Las características clave incluyen grandes terrazas, unidades de almacenamiento en el sótano, estacionamiento subterráneo, un gimnasio totalmente equipado para los entusiastas del fitness y una terraza amueblada a la perfección. Lo más destacado de la propiedad es la piscina semiolímpica con borde infinito, junto con cuatro jacuzzis estilo aguas termales para relajarse. EasyBroker ID: EB-QA0524"
9946213,MXN,106 OFRENDA,0,0,19-abr-24,Departamento,0,1,2,0,No,"Emiliano Zapata, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx//detalle/41032-73-2a6ba86a07c3-a140-18ef452-a925-70cc,"Desde el aeropuerto diríjase hacia el sur por Av. Francisco Medina, luego gire a la izquierda en Aquiles Serdán. Gire otra vez a la izquierda en el primer cruce hacia Calle Constitución. Gire otra vez a la izquierda en el primer cruce hacia 5 de Febrero.OFRECEMOS HASTA UN 25% DE DESCUENTO!!!Ofrenda presenta una excelente oportunidad de inversión en bienes raíces debido a su ubicación central, diseño mexicano moderno y la estimada reputación de Grupo Gova. El concepto arquitectónico está inspirado en el rico patrimonio de México, utilizando hermosos materiales locales y un estilo de construcción que irradia sorpresa en cada detalle. La propiedad cuenta con acabados en bruto, materiales naturales, excelente ventilación y abundante luz natural, creando un espacio habitable armonioso. Las características clave incluyen grandes terrazas, unidades de almacenamiento en el sótano, estacionamiento subterráneo, un gimnasio totalmente equipado para los entusiastas del fitness y una terraza amueblada a la perfección. Lo más destacado de la propiedad es la piscina semiolímpica con borde infinito, junto con cuatro jacuzzis estilo aguas termales para relajarse. EasyBroker ID: EB-QA0505"
