año,mes,cve_ent,entidad,cve_mun,municipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto,id
2023,2,13.0,Hidalgo,77.0,Tulancingo de Bravo,4,2,1,1,2.0,1.0,0.0,0.0,2,0.0,42
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,2,1.0,2.0,6.0,4.0,1,1454217.37,43
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,1,1.0,1.0,3.0,3.0,1,484336.05,44
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,1,1.0,2.0,2.0,4.0,1,609575.32,45
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,1,1.0,2.0,5.0,3.0,1,1047881.75,46
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,1,2.0,1.0,2.0,3.0,1,510413.54,47
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,1.0,3.0,2.0,1,452329.51,48
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,1.0,3.0,3.0,1,630536.82,49
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,2.0,2.0,1,562232.8,50
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,3.0,3.0,1,542101.89,51
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,4.0,3.0,1,649984.02,52
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,6.0,3.0,1,958509.65,53
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,2.0,2.0,1.0,2.0,1,305320.93,54
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,2.0,2.0,1.0,3.0,1,284205.65,55
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,10,2,1.0,2.0,6.0,0.0,1,0.0,56
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,1,2,1,1.0,2.0,6.0,5.0,1,2943342.0,57
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,1,5,1,2.0,2.0,3.0,4.0,1,960000.0,58
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,1,10,1,1.0,2.0,5.0,1.0,1,260000.0,59
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,3,3,1,1.0,2.0,6.0,5.0,1,2331000.0,60
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,3,3,1,2.0,2.0,3.0,4.0,1,657900.0,61
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,4,4,1,1.0,3.0,6.0,6.0,1,2008096.0,62
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,4,6,1,1.0,3.0,2.0,6.0,1,500000.0,63
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,1.0,2.0,2.0,3.0,1,541696.73,64
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,1.0,2.0,4.0,4.0,2,2332704.28,65
2023,3,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,2.0,2.0,4.0,4.0,2,2283274.06,66
2023,4,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,2,1.0,2.0,4.0,2.0,1,622905.47,67
2023,4,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,2,1,2,1.0,2.0,3.0,0.0,2,0.0,68
2023,4,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,1.0,1.0,2.0,1,417819.55,69
2023,4,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,1.0,2.0,2,548416.62,70
2023,4,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,2.0,3.0,1,574813.78,71
2023,4,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,4.0,3.0,1,795566.18,72
2023,4,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,6.0,3.0,1,844947.86,73
2023,4,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,2.0,1.0,1.0,2.0,1,267254.11,74
