año,mes,cve_ent,entidad,cve_mun,municipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto,id
2023,1,21.0,Puebla,34.0,Coronango,2,1,2,2,2.0,2.0,4.0,4.0,1,516050.0,70
2023,1,21.0,Puebla,34.0,Coronango,2,1,2,1,1.0,2.0,2.0,3.0,1,837450.0,71
2023,1,21.0,Puebla,34.0,Coronango,2,1,2,1,1.0,2.0,3.0,4.0,1,1192361.0,72
2023,1,21.0,Puebla,34.0,Coronango,2,1,2,1,1.0,2.0,5.0,4.0,2,1818100.0,73
2023,1,21.0,Puebla,34.0,Coronango,2,1,2,1,2.0,1.0,3.0,4.0,1,1350000.0,74
2023,1,21.0,Puebla,34.0,Coronango,2,1,2,1,2.0,2.0,4.0,4.0,2,3169401.0,75
2023,1,21.0,Puebla,34.0,Coronango,2,1,2,1,2.0,2.0,5.0,4.0,1,1350000.0,76
2023,1,21.0,Puebla,34.0,Coronango,2,1,2,1,2.0,3.0,1.0,4.0,1,809008.0,77
2023,1,21.0,Puebla,34.0,Coronango,2,1,2,1,2.0,3.0,6.0,4.0,1,1431000.0,78
2023,1,21.0,Puebla,34.0,Coronango,2,2,1,2,1.0,2.0,2.0,1.0,1,30614.0,79
2023,1,21.0,Puebla,34.0,Coronango,2,2,1,1,1.0,2.0,1.0,1.0,3,237386.0,80
2023,1,21.0,Puebla,34.0,Coronango,2,3,3,2,2.0,2.0,4.0,4.0,1,1408189.0,81
2023,1,21.0,Puebla,34.0,Coronango,2,3,3,1,1.0,1.0,2.0,3.0,1,900000.0,82
2023,1,21.0,Puebla,34.0,Coronango,2,3,3,1,1.0,2.0,4.0,4.0,1,1112730.0,83
2023,1,21.0,Puebla,34.0,Coronango,2,3,3,1,2.0,2.0,3.0,4.0,1,650000.0,84
2023,1,21.0,Puebla,34.0,Coronango,2,3,3,1,2.0,2.0,6.0,3.0,1,672000.0,85
2023,1,21.0,Puebla,34.0,Coronango,2,3,3,1,2.0,3.0,4.0,3.0,1,954000.0,86
2023,1,21.0,Puebla,34.0,Coronango,2,4,4,1,2.0,2.0,3.0,3.0,1,350554.0,87
2023,1,21.0,Puebla,34.0,Coronango,2,4,4,1,2.0,2.0,4.0,2.0,1,537995.0,88
2023,1,21.0,Puebla,34.0,Coronango,3,1,2,2,2.0,3.0,2.0,4.0,1,89991.99,89
2023,1,21.0,Puebla,34.0,Coronango,3,1,2,1,1.0,2.0,4.0,4.0,1,1089122.33,90
2023,1,21.0,Puebla,34.0,Coronango,3,1,2,1,2.0,2.0,2.0,3.0,1,712500.0,91
2023,1,21.0,Puebla,34.0,Coronango,3,1,2,1,2.0,2.0,2.0,4.0,1,786134.31,92
2023,1,21.0,Puebla,34.0,Coronango,3,1,2,1,2.0,2.0,3.0,4.0,2,1636099.3,93
2023,1,21.0,Puebla,40.0,Cuautinchán,2,1,2,1,2.0,2.0,2.0,4.0,1,1144000.0,94
2023,1,21.0,Puebla,40.0,Cuautinchán,2,4,7,1,1.0,2.0,6.0,3.0,1,470400.0,95
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,1.0,0.0,1.0,4.0,2,0.0,96
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,1.0,1.0,6.0,4.0,1,831543.37,97
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,1.0,2.0,3.0,3.0,1,274183.89,98
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,1.0,2.0,4.0,3.0,1,629456.68,99
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,1.0,2.0,4.0,4.0,2,1001992.88,100
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,1.0,2.0,5.0,4.0,1,1231267.87,101
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,1.0,2.0,6.0,3.0,1,1020932.29,102
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,1.0,2.0,6.0,4.0,7,8840415.38,103
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,2.0,0.0,0.0,4.0,1,0.0,104
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,2.0,0.0,2.0,4.0,1,0.0,105
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,2.0,0.0,6.0,5.0,1,0.0,106
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,2.0,2.0,1.0,4.0,1,137520.91,107
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,2.0,2.0,3.0,4.0,1,626771.55,108
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,2.0,2.0,5.0,4.0,2,2138449.64,109
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,2,2.0,2.0,6.0,4.0,6,6619595.51,110
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,1.0,1.0,5.0,3.0,2,1835623.28,111
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,1.0,1.0,5.0,4.0,1,1324913.42,112
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,1.0,2.0,1.0,4.0,1,596635.17,113
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,1.0,2.0,2.0,3.0,1,552976.37,114
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,1.0,2.0,3.0,4.0,1,417663.07,115
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,1.0,2.0,4.0,4.0,1,1309047.43,116
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,1.0,2.0,5.0,4.0,3,3804242.72,117
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,1.0,2.0,6.0,4.0,8,12847435.83,118
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,2.0,1.0,5.0,4.0,1,979634.92,119
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,2.0,2.0,2.0,3.0,1,376784.52,120
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,2.0,2.0,3.0,4.0,1,146218.97,121
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,2.0,2.0,4.0,3.0,1,407240.01,122
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2,1,2.0,2.0,6.0,4.0,2,2704500.13,123
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,2,1,2,1.0,2.0,1.0,0.0,1,0.0,124
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,2,1,2,1.0,2.0,2.0,0.0,1,0.0,125
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,2,1,2,2.0,2.0,1.0,0.0,1,0.0,126
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,2,1,2,2.0,2.0,2.0,0.0,4,0.0,127
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,2,1,2,2.0,2.0,4.0,0.0,1,0.0,128
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3,2,1.0,2.0,5.0,3.0,1,772086.15,129
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3,2,1.0,2.0,6.0,3.0,1,984833.6,130
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3,2,2.0,2.0,6.0,4.0,1,1331608.55,131
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3,1,1.0,1.0,4.0,3.0,1,643032.02,132
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3,1,1.0,1.0,6.0,4.0,1,1419918.21,133
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3,1,1.0,2.0,2.0,2.0,1,147346.25,134
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3,1,1.0,2.0,5.0,3.0,1,396015.32,135
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3,1,2.0,1.0,3.0,3.0,1,329364.96,136
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3,1,2.0,2.0,1.0,2.0,1,420170.06,137
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3,1,2.0,2.0,2.0,2.0,1,474089.77,138
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3,1,2.0,2.0,3.0,3.0,1,637755.01,139
2023,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3,1,2.0,2.0,6.0,3.0,1,874671.3,140
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2,2,1.0,2.0,3.0,3.0,1,695399.0,141
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2,2,1.0,2.0,3.0,4.0,1,771637.0,142
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2,2,1.0,2.0,4.0,3.0,1,739993.0,143
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2,2,1.0,2.0,4.0,4.0,1,688705.0,144
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2,2,2.0,2.0,1.0,2.0,1,301647.0,145
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2,2,2.0,2.0,5.0,4.0,1,971500.0,146
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2,2,2.0,2.0,6.0,4.0,1,458588.0,147
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2,1,1.0,1.0,2.0,4.0,1,1151281.0,148
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2,1,1.0,1.0,3.0,4.0,1,1068456.0,149
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2,1,1.0,1.0,4.0,4.0,1,1309000.0,150
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2,1,1.0,2.0,2.0,4.0,2,1742986.0,151
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2,1,1.0,2.0,3.0,3.0,1,904500.0,152
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2,1,1.0,2.0,3.0,4.0,2,2598000.0,153
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2,1,1.0,2.0,5.0,4.0,3,4900933.0,154
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2,1,1.0,2.0,6.0,4.0,1,1383900.0,155
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2,1,2.0,2.0,2.0,3.0,1,750000.0,156
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2,1,2.0,2.0,2.0,4.0,1,1216159.0,157
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2,1,2.0,2.0,3.0,4.0,3,3299753.0,158
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2,1,2.0,2.0,4.0,4.0,2,2185200.0,159
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2,1,2.0,2.0,6.0,4.0,2,2229164.0,160
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2,1,2.0,3.0,4.0,4.0,1,1377000.0,161
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,2,1,2,2.0,2.0,1.0,1.0,1,40551.0,162
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,2,1,1,1.0,2.0,1.0,1.0,1,57272.0,163
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,2,1,1,2.0,2.0,1.0,1.0,2,123736.0,164
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,2,1,1,2.0,2.0,2.0,1.0,1,253312.0,165
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,3,3,2,1.0,2.0,2.0,2.0,1,360000.0,166
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,3,3,2,2.0,1.0,3.0,4.0,1,697000.0,167
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,3,3,1,1.0,1.0,6.0,4.0,1,1600000.0,168
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,3,3,1,1.0,2.0,2.0,2.0,1,600000.0,169
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,3,3,1,1.0,2.0,6.0,4.0,1,1065600.0,170
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,3,3,1,1.0,3.0,6.0,5.0,1,2013600.0,171
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,3,3,1,2.0,2.0,5.0,3.0,1,500660.0,172
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,4,4,1,1.0,2.0,2.0,3.0,1,735165.0,173
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,4,4,1,1.0,2.0,4.0,3.0,1,521168.0,174
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,4,4,1,1.0,2.0,6.0,4.0,1,652220.0,175
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,4,4,1,2.0,2.0,4.0,4.0,2,1796508.0,176
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,4,4,1,2.0,2.0,6.0,4.0,2,1590572.0,177
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,4,6,1,2.0,2.0,4.0,4.0,1,82105.0,178
2023,1,21.0,Puebla,41.0,Cuautlancingo,2,4,6,1,2.0,2.0,6.0,4.0,1,988700.0,179
2023,1,21.0,Puebla,41.0,Cuautlancingo,3,3,3,1,1.0,2.0,4.0,4.0,1,1285441.56,180
2023,1,21.0,Puebla,41.0,Cuautlancingo,3,3,3,1,2.0,2.0,4.0,4.0,1,1447571.52,181
2023,1,21.0,Puebla,43.0,Cuetzalan del Progreso,3,3,3,1,1.0,2.0,4.0,4.0,1,1509036.9,182
2023,1,21.0,Puebla,45.0,Chalchicomula de Sesma,1,2,1,2,2.0,2.0,4.0,0.0,1,0.0,183
2023,1,21.0,Puebla,45.0,Chalchicomula de Sesma,2,1,2,1,1.0,2.0,3.0,3.0,1,765000.0,184
2023,1,21.0,Puebla,45.0,Chalchicomula de Sesma,2,2,1,2,2.0,2.0,2.0,1.0,1,77866.0,185
2023,1,21.0,Puebla,45.0,Chalchicomula de Sesma,2,4,7,1,1.0,2.0,6.0,5.0,1,1852500.0,186
2023,1,21.0,Puebla,48.0,Chiautzingo,1,2,1,2,1.0,2.0,4.0,0.0,1,0.0,187
2023,1,21.0,Puebla,48.0,Chiautzingo,2,2,1,1,1.0,2.0,2.0,1.0,1,222032.0,188
2023,1,21.0,Puebla,55.0,Chila,4,2,1,1,1.0,2.0,0.0,0.0,1,0.0,189
2023,1,21.0,Puebla,69.0,Huaquechula,1,2,1,2,2.0,2.0,2.0,0.0,1,0.0,190
2023,1,21.0,Puebla,69.0,Huaquechula,2,2,1,2,2.0,2.0,1.0,1.0,1,34565.0,191
2023,1,21.0,Puebla,71.0,Huauchinango,1,1,2,2,2.0,2.0,3.0,2.0,1,479008.35,192
2023,1,21.0,Puebla,71.0,Huauchinango,1,1,2,2,2.0,2.0,5.0,2.0,1,543752.58,193
2023,1,21.0,Puebla,71.0,Huauchinango,2,1,2,2,1.0,2.0,3.0,3.0,1,702431.0,194
2023,1,21.0,Puebla,71.0,Huauchinango,2,3,3,1,2.0,2.0,5.0,4.0,1,1468393.0,195
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,2,1.0,0.0,1.0,3.0,1,0.0,196
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,2,1.0,0.0,1.0,4.0,1,0.0,197
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,2,1.0,2.0,2.0,3.0,1,493291.66,198
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,2,1.0,2.0,5.0,3.0,1,1047200.13,199
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,2,2.0,2.0,2.0,3.0,1,498209.84,200
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,2,2.0,2.0,3.0,4.0,1,284844.08,201
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,1,1.0,1.0,2.0,3.0,3,1279373.62,202
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,1,1.0,1.0,3.0,3.0,2,1116589.77,203
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,1,1.0,1.0,4.0,3.0,1,417662.3,204
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,1,1.0,2.0,1.0,2.0,1,374691.85,205
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,1,1.0,2.0,1.0,3.0,1,293895.08,206
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,1,1.0,2.0,2.0,3.0,5,2619139.13,207
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,1,1.0,2.0,3.0,3.0,2,1348714.94,208
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,1,1.0,2.0,4.0,3.0,5,3545487.77,209
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,1,1.0,2.0,5.0,3.0,1,513477.17,210
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,1,1.0,2.0,6.0,3.0,1,1112149.45,211
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,1,1.0,2.0,6.0,4.0,1,1191909.92,212
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,1,2.0,1.0,1.0,3.0,2,603717.0,213
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,1,2.0,1.0,2.0,3.0,7,3103603.19,214
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,1,2.0,2.0,1.0,2.0,2,742172.54,215
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,1,2.0,2.0,1.0,3.0,3,1154772.78,216
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,1,2.0,2.0,2.0,2.0,1,538900.01,217
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,1,2.0,2.0,2.0,3.0,1,236058.65,218
2023,1,21.0,Puebla,74.0,Huejotzingo,1,1,2,1,2.0,2.0,3.0,3.0,3,2054251.11,219
2023,1,21.0,Puebla,74.0,Huejotzingo,1,2,1,2,1.0,2.0,1.0,0.0,1,0.0,220
2023,1,21.0,Puebla,74.0,Huejotzingo,1,3,3,1,1.0,1.0,1.0,2.0,1,261068.6,221
2023,1,21.0,Puebla,74.0,Huejotzingo,1,3,3,1,1.0,2.0,3.0,3.0,1,663986.13,222
2023,1,21.0,Puebla,74.0,Huejotzingo,1,3,3,1,1.0,2.0,4.0,2.0,3,1670775.52,223
2023,1,21.0,Puebla,74.0,Huejotzingo,1,3,3,1,2.0,1.0,2.0,2.0,1,505980.54,224
2023,1,21.0,Puebla,74.0,Huejotzingo,1,3,3,1,2.0,2.0,1.0,2.0,2,676906.1,225
2023,1,21.0,Puebla,74.0,Huejotzingo,2,1,2,2,2.0,2.0,2.0,3.0,1,288487.0,226
2023,1,21.0,Puebla,74.0,Huejotzingo,2,1,2,2,2.0,2.0,3.0,4.0,1,575954.0,227
2023,1,21.0,Puebla,74.0,Huejotzingo,2,1,2,1,1.0,2.0,1.0,3.0,1,292500.0,228
2023,1,21.0,Puebla,74.0,Huejotzingo,2,1,2,1,1.0,2.0,6.0,3.0,1,810900.0,229
2023,1,21.0,Puebla,74.0,Huejotzingo,2,1,2,1,2.0,2.0,3.0,4.0,1,1030000.0,230
2023,1,21.0,Puebla,74.0,Huejotzingo,2,1,2,1,2.0,2.0,4.0,4.0,1,1255000.0,231
2023,1,21.0,Puebla,74.0,Huejotzingo,2,2,1,1,1.0,2.0,1.0,1.0,1,69032.0,232
2023,1,21.0,Puebla,74.0,Huejotzingo,3,1,2,1,1.0,1.0,2.0,3.0,1,592386.4,233
2023,1,21.0,Puebla,74.0,Huejotzingo,3,1,2,1,1.0,2.0,3.0,3.0,1,670000.0,234
2023,1,21.0,Puebla,74.0,Huejotzingo,3,1,2,1,2.0,2.0,2.0,3.0,3,2012709.12,235
2023,1,21.0,Puebla,86.0,Jalpan,2,3,3,1,2.0,2.0,4.0,4.0,1,1020000.0,236
