año,mes,cve_ent,entidad,cve_mun,municipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto,id
2019,1,21.0,Puebla,19.0,Atlixco,1,2,1.0,2,2.0,2.0,1.0,0.0,1.0,0.0,61
2019,1,21.0,Puebla,19.0,Atlixco,1,3,3.0,1,1.0,2.0,3.0,2.0,1.0,493293.33,62
2019,1,21.0,Puebla,19.0,Atlixco,1,3,3.0,1,2.0,2.0,1.0,1.0,1.0,220622.61,63
2019,1,21.0,Puebla,19.0,Atlixco,2,1,2.0,1,2.0,2.0,6.0,5.0,1.0,2160000.0,64
2019,1,21.0,Puebla,19.0,Atlixco,2,2,1.0,2,1.0,2.0,1.0,1.0,1.0,21993.0,65
2019,1,21.0,Puebla,19.0,Atlixco,2,2,1.0,2,1.0,2.0,2.0,1.0,1.0,44839.0,66
2019,1,21.0,Puebla,19.0,Atlixco,3,3,3.0,1,1.0,2.0,4.0,4.0,1.0,862270.81,67
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,2,1.0,1.0,4.0,3.0,1.0,252576.28,68
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,2,1.0,1.0,5.0,3.0,1.0,915010.24,69
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,2,1.0,1.0,6.0,4.0,1.0,465199.97,70
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,2,1.0,2.0,1.0,4.0,1.0,277786.83,71
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,2,1.0,2.0,4.0,3.0,1.0,319855.86,72
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,2,1.0,2.0,5.0,4.0,1.0,216617.95,73
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,2,1.0,2.0,6.0,3.0,5.0,3191790.42,74
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,2,1.0,2.0,6.0,4.0,2.0,954039.99,75
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,2,2.0,0.0,5.0,4.0,1.0,0.0,76
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,2,2.0,1.0,3.0,3.0,1.0,159250.98,77
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,2,2.0,2.0,4.0,4.0,2.0,427217.39,78
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,2,2.0,2.0,6.0,3.0,1.0,788864.52,79
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,1.0,1.0,1.0,3.0,1.0,365206.02,80
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,1.0,1.0,2.0,3.0,2.0,868661.19,81
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,1.0,1.0,3.0,2.0,1.0,490808.26,82
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,1.0,1.0,4.0,2.0,1.0,446977.22,83
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,1.0,1.0,4.0,3.0,4.0,2421190.46,84
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,1.0,1.0,5.0,3.0,2.0,1502824.59,85
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,1.0,1.0,5.0,4.0,1.0,981369.83,86
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,1.0,1.0,6.0,4.0,1.0,936165.68,87
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,1.0,2.0,1.0,4.0,1.0,299666.02,88
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,1.0,2.0,2.0,2.0,1.0,429537.84,89
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,1.0,2.0,3.0,2.0,1.0,505635.3,90
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,1.0,2.0,3.0,3.0,2.0,1117893.08,91
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,1.0,2.0,3.0,4.0,1.0,350514.49,92
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,1.0,2.0,4.0,2.0,1.0,457295.27,93
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,1.0,2.0,4.0,3.0,1.0,783779.63,94
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,1.0,2.0,4.0,4.0,1.0,942156.24,95
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,1.0,2.0,5.0,3.0,3.0,2265317.23,96
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,1.0,2.0,6.0,3.0,3.0,2221751.3,97
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,1.0,2.0,6.0,4.0,3.0,3168358.83,98
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,1.0,3.0,4.0,3.0,1.0,554984.31,99
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,2.0,1.0,1.0,3.0,2.0,482056.0,100
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,2.0,1.0,2.0,3.0,1.0,306343.02,101
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,2.0,2.0,1.0,3.0,1.0,236223.84,102
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,2.0,2.0,2.0,2.0,1.0,389641.38,103
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,2.0,2.0,3.0,2.0,2.0,953508.85,104
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,2.0,2.0,3.0,4.0,1.0,494324.56,105
2019,1,21.0,Puebla,34.0,Coronango,1,1,2.0,1,2.0,2.0,5.0,3.0,2.0,884805.21,106
2019,1,21.0,Puebla,34.0,Coronango,1,2,1.0,2,1.0,1.0,4.0,0.0,1.0,0.0,107
2019,1,21.0,Puebla,34.0,Coronango,1,2,1.0,2,1.0,2.0,3.0,0.0,2.0,0.0,108
2019,1,21.0,Puebla,34.0,Coronango,2,1,2.0,2,1.0,1.0,5.0,4.0,2.0,1608073.0,109
2019,1,21.0,Puebla,34.0,Coronango,2,1,2.0,2,1.0,2.0,3.0,3.0,1.0,462313.0,110
2019,1,21.0,Puebla,34.0,Coronango,2,1,2.0,2,1.0,2.0,5.0,2.0,1.0,460749.0,111
2019,1,21.0,Puebla,34.0,Coronango,2,1,2.0,2,1.0,2.0,5.0,3.0,1.0,539574.0,112
2019,1,21.0,Puebla,34.0,Coronango,2,1,2.0,2,1.0,2.0,5.0,4.0,3.0,2628590.0,113
2019,1,21.0,Puebla,34.0,Coronango,2,1,2.0,2,2.0,1.0,4.0,3.0,1.0,480000.0,114
2019,1,21.0,Puebla,34.0,Coronango,2,1,2.0,2,2.0,2.0,3.0,3.0,1.0,341289.0,115
2019,1,21.0,Puebla,34.0,Coronango,2,1,2.0,1,1.0,2.0,5.0,4.0,1.0,568512.0,116
2019,1,21.0,Puebla,34.0,Coronango,2,1,2.0,1,2.0,2.0,4.0,3.0,1.0,675000.0,117
2019,1,21.0,Puebla,34.0,Coronango,2,2,1.0,2,1.0,2.0,2.0,1.0,1.0,49250.0,118
2019,1,21.0,Puebla,34.0,Coronango,2,2,1.0,1,1.0,2.0,2.0,1.0,1.0,26736.0,119
2019,1,21.0,Puebla,34.0,Coronango,2,3,3.0,2,1.0,2.0,2.0,3.0,1.0,410295.0,120
2019,1,21.0,Puebla,34.0,Coronango,2,3,3.0,2,1.0,2.0,5.0,4.0,1.0,261495.0,121
2019,1,21.0,Puebla,34.0,Coronango,2,3,3.0,2,2.0,1.0,4.0,4.0,1.0,553000.0,122
2019,1,21.0,Puebla,34.0,Coronango,3,1,2.0,1,2.0,2.0,1.0,4.0,2.0,872116.8,123
2019,1,21.0,Puebla,34.0,Coronango,3,1,2.0,1,2.0,2.0,2.0,3.0,1.0,557000.0,124
2019,1,21.0,Puebla,34.0,Coronango,3,1,2.0,1,2.0,2.0,4.0,4.0,2.0,2076236.24,125
2019,1,21.0,Puebla,35.0,Coxcatlán,1,2,1.0,1,1.0,2.0,1.0,1.0,1.0,220819.06,126
2019,1,21.0,Puebla,35.0,Coxcatlán,1,2,1.0,1,1.0,2.0,3.0,1.0,1.0,185160.96,127
2019,1,21.0,Puebla,35.0,Coxcatlán,1,2,1.0,1,2.0,2.0,5.0,1.0,1.0,140221.35,128
2019,1,21.0,Puebla,35.0,Coxcatlán,2,2,1.0,2,1.0,2.0,1.0,1.0,1.0,21807.0,129
2019,1,21.0,Puebla,40.0,Cuautinchán,2,1,2.0,1,2.0,2.0,3.0,4.0,2.0,2676000.0,130
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,2,1.0,0.0,5.0,4.0,1.0,0.0,131
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,2,1.0,0.0,6.0,4.0,1.0,0.0,132
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,2,1.0,0.0,6.0,6.0,1.0,0.0,133
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,2,1.0,1.0,4.0,4.0,1.0,315430.52,134
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,2,1.0,2.0,1.0,5.0,1.0,414202.89,135
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,2,1.0,2.0,3.0,3.0,1.0,360190.91,136
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,2,1.0,2.0,4.0,2.0,1.0,386773.43,137
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,2,1.0,2.0,4.0,3.0,1.0,103151.63,138
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,2,1.0,2.0,6.0,3.0,1.0,807989.97,139
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,2,1.0,2.0,6.0,4.0,5.0,3966559.51,140
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,2,2.0,0.0,3.0,4.0,1.0,0.0,141
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,2,2.0,0.0,5.0,4.0,1.0,0.0,142
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,2,2.0,1.0,6.0,4.0,1.0,269480.66,143
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,2,2.0,2.0,1.0,4.0,1.0,277436.07,144
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,2,2.0,2.0,5.0,4.0,1.0,386977.36,145
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,2,2.0,2.0,6.0,4.0,3.0,2209619.19,146
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,1,1.0,1.0,2.0,2.0,1.0,447435.02,147
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,1,1.0,1.0,3.0,2.0,1.0,456571.2,148
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,1,1.0,1.0,6.0,4.0,1.0,1361470.91,149
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,1,1.0,2.0,3.0,2.0,2.0,997235.49,150
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,1,1.0,2.0,6.0,3.0,1.0,893096.86,151
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,1,1.0,2.0,6.0,4.0,1.0,1379520.68,152
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,1,2.0,1.0,3.0,2.0,1.0,469047.31,153
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,1,2.0,1.0,4.0,3.0,1.0,532594.51,154
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,1,2.0,1.0,6.0,3.0,1.0,618917.81,155
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,1,2.0,2.0,2.0,2.0,2.0,920126.35,156
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,1,2.0,2.0,3.0,3.0,1.0,424401.97,157
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,1,2.0,1,2.0,2.0,6.0,4.0,2.0,2020952.34,158
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,2,1.0,2,1.0,1.0,2.0,0.0,1.0,0.0,159
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,2,1.0,2,1.0,1.0,3.0,0.0,2.0,0.0,160
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,2,1.0,2,1.0,1.0,4.0,0.0,1.0,0.0,161
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,2,1.0,2,1.0,2.0,1.0,0.0,2.0,0.0,162
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,2,1.0,2,1.0,2.0,2.0,0.0,4.0,0.0,163
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,2,1.0,2,1.0,2.0,4.0,0.0,1.0,0.0,164
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,2,1.0,2,1.0,2.0,5.0,0.0,4.0,0.0,165
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,2,1.0,2,1.0,2.0,6.0,0.0,1.0,0.0,166
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,2,1.0,2,2.0,2.0,1.0,0.0,1.0,0.0,167
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,2,1.0,2,2.0,2.0,3.0,0.0,1.0,0.0,168
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,2,1.0,1,1.0,2.0,1.0,1.0,1.0,84172.11,169
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3.0,2,1.0,1.0,5.0,4.0,1.0,397591.95,170
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3.0,2,1.0,2.0,5.0,3.0,1.0,389766.23,171
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3.0,2,1.0,2.0,6.0,2.0,1.0,451525.12,172
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3.0,2,1.0,2.0,6.0,3.0,1.0,542563.0,173
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3.0,2,1.0,2.0,6.0,4.0,1.0,462916.85,174
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3.0,2,2.0,1.0,4.0,3.0,1.0,289057.92,175
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3.0,1,1.0,1.0,2.0,2.0,1.0,400210.02,176
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3.0,1,1.0,2.0,1.0,3.0,1.0,245622.76,177
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3.0,1,1.0,2.0,3.0,2.0,2.0,759400.3,178
