id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,meses_transcurridos,meses_transcurridos_fecha,tipo,Estado,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,Colonia,CP,ubicacion,url,descripcion
153,S2,6500000,6500000,361562.21,2024-09-17,se vende casa en zona plateada mina la ciciliana pachuca hidalgo,162,380,40123.456790123455,17105.263157894737,2023-04-20,16,2024-09-17,Casa,Venta,2,4,1,0,1.0,No,el tezontle,42064,el tezontle,https://www.lamudi.com.mx/detalle/41032-73-1c0ad42abb83-59d4-cbc58e4d-9c27-3613,se vende casa en zona plateada estilo minimalista 4 niveles sotano en esta area podemos respirar la quietud este salon puede ser usado como un area de estudio  de oficina de juegos o simplemente como un area netamente social en el primer nivel hay cocina comedor estudio jardin  medio banosala comedor estacionamiento para dos coches segundo nivel consta de 3 recamaras toas con banos completos tercer nivel una cuarta recamara con bano completo area de lavado  area de tendido y roof garden posee tanque estacionario cisterna la privada cuenta con doble filtro de seguridad esta ubicada a 3 minutos de galerias cercana a colegios cafes bares y restaurantes farmacias paradas del tuzo y areas de esparcimiento ubicada en una de las zonas de mas alta plusvalia de pachuca hidalgo
154,S2,6500000,6500000,361562.21,2024-09-17,venta casa en zona plateada 4 rec con bano completo cu en pachuca,162,370,40123.456790123455,17567.567567567567,2023-04-24,16,2024-09-17,Casa,Venta,2,4,5,0,5.0,No,el tezontle,42064,el tezontle,https://www.lamudi.com.mx/detalle/41032-73-90259d61936-1de5-7a1a1ba1-a4d9-352e,magnifica casa en venta con ubicacion de alta plusvalia en zona platead en pachucaa solo 2min de galerias pachucarodeada de elegantes restaurantes tiendas comerciales plazas hoteles de lujo escuelas como el tec de monterrey bancos etc cuenta conterreno 162m2 construccion 370m2  primer nivel comedor estudio sala cocina equipada jardin trasero 12 bano para visitas segundo nivel 3 recamaras con bano completo y closets la principal con bano completo y vestidor tercer nivel 1 recamara con bano completo con closet cuarto de lavado roof garden
155,S2,6500000,6500000,361562.21,2024-09-17,hermosa casa en zona plateada 4 rec con bano completo zona de alta plusvalia,162,370,40123.456790123455,17567.567567567567,2023-04-24,16,2024-09-17,Casa,Venta,1,4,4,0,4.0,No,el tezontle,42064,el tezontle,https://www.lamudi.com.mx/detalle/41032-73-9b5e5637a221-e0b8-10a3ee91-ba4b-31ae,zona plateada es una de las zonas mas exclusivas de pachuca a unos cuentos minutos de galerias pachuca alta plusvaliaterreno 162m2construccion 370m2primer nivelcomedorestudiosalacocina equipadajardin trasero12 banosegundo nivel3 recamaras con bano completorecamara principal con vestidortercer nivel1 recamara con bano completo con closetcuarto de lavado yroof gardencontactanos sin limite de tiempo
156,S2,6500000,6500000,361562.21,2024-09-17,casa en venta zona plateada pachuca hidalgo,162,370,40123.456790123455,17567.567567567567,2023-12-11,9,2024-09-17,Casa,Venta,2,4,1,0,1.0,No,el tezontle,42064,el tezontle,https://www.lamudi.com.mx/detalle/41032-73-8e5601cb68f2-4584-d854247b-945d-364b,casa en venta zona plateada pachuca hidalgosotano sala de tv salon de juegos cochera para 4 autos 2 techados 2 abiertos planta baja sala comedor family room cocina integral con isla y cubierta en corian blanco alacena jardin medio banoprimer nivel tres recamaras con piso laminado cada una con bano closet la principal con vestidor y jacuzzi canceles de cristal segundo nivel cuarta recamara con bano mismos acabados cuarto de servicio y roof garden easybroker id ebcj8805
157,S2,6500000,6500000,361562.21,2024-09-17,se vende casa en zona plateada camino real de la plata,162,360,40123.456790123455,18055.555555555555,2023-04-21,16,2024-09-17,Casa,Venta,2,4,1,0,1.0,No,el tezontle,42064,el tezontle,https://www.lamudi.com.mx/detalle/41032-73-7b076f305f06-b424-1f620a11-b4fe-3d7a,vendo casa en exclusiva zona de la ciudad sotano salon de usos multiples bodega primer nivel sala comedor cocina integral equipada con barra de granito 12 bano estudio patio 2 espacios de estacionamiento segundo nivel 1 recamara principal con vestidor y bano 2 recamaras jr con bano y closet cada uno tercer nivel roof muy amplio 1 recamara con closet y bano completo area de lavado y tendido
158,S2,6500000,6500000,361562.21,2024-09-17,casa en venta zona plateada,163,298,39877.30061349693,21812.080536912752,2023-11-04,10,2024-09-17,Casa,Venta,2,3,1,0,1.0,No,el tezontle,42064,el tezontle,https://www.lamudi.com.mx/detalle/41032-73-3d6bd053dd51-7b7c-589ce5d9-a755-1237,se vende casa en zona plateada16300 mts2 terreno29800 mts2 construccion 6500000 venta sala comedor cocina integral completabano de visitas estudiosala de tvpatio interior techado 3 recamaras cada una con bano completo vestidor y closetscloset de blancoscuarto de lavado cuarto de servicio roof garden calentador solar cisterna muros a doble altura informes y citas ver telefono whatsapp
159,S2,6500000,6500000,361562.21,2024-09-17,casona iglesia san francisco centro pachuca,260,260,25000.0,25000.0,2023-04-24,16,2024-09-17,Casa,Venta,1,8,3,0,3.0,No,pachuca de soto centro,42080,pachuca de soto centro,https://www.lamudi.com.mx/detalle/41032-73-d1d7f04c5cf9-a3ed-fe3188ee-bb0b-3773,se vende magnifica casona en el centro de pachuca a un lado de la iglesia de san franciscoideal para centro educativo consultorios medicos oficinas instituto  o casa habitacioncuenta con varias oficinasconsultorioslocales actualmente rentados varios banos 2 oficinas con vista a la calle lugar de estacionamiento rampa para descapacitados
160,S2,6490000,6490000,361005.96,2024-09-17,alberca dentro de la casa  bano completo en cada habitacion,162,250,40061.72839506173,25960.0,2023-10-10,11,2024-09-17,Casa,Venta,2,4,5,0,5.0,No,el tezontle,42064,el tezontle,https://www.lamudi.com.mx/detalle/41032-73-45468a7dbc6a-675a-4fb23cd9-ad3a-1237,casa con alberca climatizada todas las habitaciones con bano completo zona plateadainversion debajo de avaluo comercial250m2 construccion 162m2 terrenopbsalacomedor cocina equipada alberca techada climatizada con hidromasaje nado contracorriente automatizada piso de marmolparrillaarea de asador estudio 12 banopasillo de acceso de servicio1er nivel tres habitaciones con bano completo la principal con vestidor area de tv2do nivelarea de juegos pasto sinteticoterrazacuarto de servicio con bano completo monto de inversion 6490000avaluo comercial 7300000
161,S2,6490000,6490000,361005.96,2024-09-17,venta de casa en zona plateada pachuca de soto,162,250,40061.72839506173,25960.0,2024-02-07,7,2024-09-17,Casa,Venta,2,3,1,0,1.0,No,el tezontle,42064,el tezontle,https://www.lamudi.com.mx/detalle/41032-73-5bac397e65aa-a66f-770fc1d0-bc55-4205,venta o renta casa con alberca climatizada todas las habitaciones con bano completo zona plateada inversion debajo de avaluo comercial250m2 construccion 162m2 terrenopbsalacomedor cocina equipada alberca techada climatizada con hidromasaje nado contracorriente automatizada piso de marmolparrillaarea de asador estudio 12 banopasillo de acceso de servicio1er nivel tres habitaciones con bano completo la principal con vestidor area de tv2do nivelarea de juegos pasto sinteticoterrazaarea de lavado y planchado recamara de servicio con bano completo renta mensual 26000 monto de inversion 6490000avaluo comercial 7300000
162,S2,6400000,6400000,355999.71,2024-09-17,se vende casa en la cartuja pachuca,200,401,32000.0,15960.099750623442,2024-06-03,3,2024-09-17,Casa,Venta,2,5,1,0,1.0,No,valle del sol,42082,valle del sol,https://www.lamudi.com.mx/detalle/41032-73-5b500b365d8e-cb0c-c2056179-8289-1237,se vende  en la cartuja mira flores terreno 200m2construccion 401m2distribucion estacionamiento para 2 autos bano de visitasrecibidorsala ampliacomedorjardin traseroalacenarecamara con bano completo y closetplanta altarecamara principal con vestidor balcon y bano completo2 recamaras jr con bano completo y vestidor 2do nivel area de lavado con area de tendido recamara y bano completo bano completo area de juegos roof gardenaccesorioscalentandor solargas estacionariococina con campana y parrillahornosislaacabados en marmol y maderacisterna 10mil litrosamenidadesbarda perimetralarea de ninos y juegos infantiles cancha de usos multiplesprecio 6400000informes ver telefono whatsapp
163,S2,6400000,6400000,355999.71,2024-09-17,casa en venta cartuja pachuca de soto,200,400,32000.0,16000.0,2024-06-03,3,2024-09-17,Casa,Venta,2,5,1,0,1.0,No,valle del sol,42082,valle del sol,https://www.lamudi.com.mx/detalle/41032-73-6b6d82fb38-88b9-8bcc53b2-9568-44f0,casa en venta cartujaterreno 200m2construccion 400m2 planta bajacochera 2 autoscisternasalacomedorcocina integral con isla con horno y parrilla de gasmedio banoestudio o habitacion con bano completojardin posterior primer nivelrecamara principal con vestidor bano completo y terraza2 recamaras cada una con bano completo y closetarea de estar segundo nivelrecamara de servicio y bano completo area de lavado y planchadoarea de usos multiplesvapor con bano completoroof gardenconstruccion tradicional block macizo casa en privada con acceso controlado cerca de servicios oxxo tiendas farmacias transporte publico escuelas plazas comerciales salida a mexico etc
164,S2,6400000,6400000,355999.71,2024-09-17,oportunidad de casa en venta en real del valle pachuca,200,360,32000.0,17777.777777777777,2023-07-03,14,2024-09-17,Casa,Venta,2,3,2,0,2.0,No,real del valle,42082,real del valle,https://www.lamudi.com.mx/detalle/41032-73-a7072c27c8df-95ca-166d1a6b-887a-4400,excelente casa modernista ubicada dentro de una de las zona centricas con mayor comodidad y plusvalia de la ciudad de pachuca planta bajajardin frontalcasetacocinacomedorsala estudiodos jardines laterales 12 banobodega primer pisosala de tv bodegarecamara principal closet de blancos vestidor con bano completo y jacuzzisegundo pisorooft garden medio bano fregaderoterrazaarea de bar o salon de juegos cuarto de lavadoarea de tendidocuarto de serviciobano completos bodega
165,S2,6400000,6400000,355999.71,2024-09-17,casa centrica con espacio de bar,250,360,25600.0,17777.777777777777,2023-09-12,12,2024-09-17,Casa,Venta,2,3,1,0,1.0,No,la moraleja,42080,la moraleja,https://www.lamudi.com.mx/detalle/41032-73-f1353643636c-2c8c-4d1d1958-8d1e-45cd,la moraleja 640000000caracteristicas 250 m2 de superficie de terreno360 m2 de superficie de construccion 2 nivel construido planta bajasalacomedorcocina equipada 12 banobar equipado con bano completoestudiocuarto de lavadojardin cisterna1 estacionamiento planta alta3 recamara con closet3 bano completoroof garden cuenta con tanque estacionario en fraccionamiento cerrado con parques y caseta de seguridadubicada frente a plaza del valle cerca de gran patio galerias pachuca estadio miguel hidalgo bancos escuelas
166,S2,6385000,6385000,355165.34,2024-09-17,venta casa zona plateada,162,260,39413.58024691358,24557.69230769231,2023-06-28,14,2024-09-17,Casa,Venta,1,3,2,0,2.0,No,el tezontle,42064,el tezontle,https://www.lamudi.com.mx/detalle/41032-73-21403f05b7fa-23ad-3cfcdc-a928-3f2f,venta de casa zona plateadaubicada en una zona exclusiva de pachuca como lo es zona plateada con doble filtro de seguridad y circuito cerrado a 5 minutos del centro comercial galerias pachuca cerca de banco y escuelas planta bajasala comedorcocina equipada con isla en acabado de quarzomedio banojardin trasero con area para pequeno comedor o salaestacionamiento para 2 autosprimer planta1 recamara con bano y vestidor muy amplia 2 recamaras amplias con closet ambas comparte banosegundo nivelterraza ideal para roof garden sala de usos multiples cabe destacar que la casa tiene un estilo moderno con excelente iluminacion en todas las areas acabos de calidad como como piso interceramicprecio de venta 638500000mantenimiento 100000 easybroker id ebnt1129
167,S2,6350000,6350000,353218.47,2024-09-17,casa  pachuca,168,300,37797.619047619046,21166.666666666668,2023-11-22,9,2024-09-17,Casa,Venta,2,4,4,0,4.0,No,rio,42083,residencial rio,https://www.lamudi.com.mx/detalle/41032-73-4e67b6c6ac4-ba22-8dea5efe-97df-30d8,httpswwwlamudicommxdetalle41032734e67b6c6ac4ba228dea5efe97df30d8
168,S2,6300000,6300000,350437.22,2024-09-17,encantadora casa en fraccionamiento la cartuja esperando por ti,200,357,31500.0,17647.058823529413,2024-06-03,3,2024-09-17,Casa,Venta,2,3,2,0,2.0,No,valle del sol,42082,valle del sol,https://www.lamudi.com.mx/detalle/41032-73-806ace2bc2f3-5253-52a0ce6a-bdbb-4141,la cartuja es un fraccionamiento ubicado en una de las zonas de pachuca con mas desarrollo actualmente estamos a 7 minutos de plaza galerias y 10 minutos de la salida a mexico privada con caseta de vigilancia y acceso de residentes y visitasdistribucionplanta baja cochero 2 autos cisterna 12 bano sala y comedor  cocina integral con barra de granito estudio cuarto de lavado jardin escalera a doble alturaprimer nivel  2 recamaras jr con closet y bano completo balcon recamara principal bano completo y tina vestidor balconsegundo nivel doble terraza roof garden area de bar con 12 bano
169,S2,6300000,6300000,350437.22,2024-09-17,venta de casa en periodistas pachuca fracc colonial revolucion,340,340,18529.41176470588,18529.41176470588,2022-11-07,22,2024-09-17,Casa,Venta,2,3,4,0,4.0,No,l,42034,colonial,https://www.lamudi.com.mx/detalle/41032-73-33a592ad9a2f-5234-41b2035d-b943-35f0,venta de casa en pachuca centrica en privada en el fraccionamiento colonial planta baja estacionamiento techado para 2 autos recibidor sala comedor medio bano jardin desyaunador cocina integral primer nivel 3 recamaras con bano completo sala de television segundo nivel cuarto de servicio con bano completo e interfone tanque estacionario cuarto de lavado techado area de tendido precio 6300000
170,S2,6216197,6216197,345775.68,2024-09-17,se vende casa en altara  pachuca,180,345,34534.427777777775,18017.96231884058,2023-07-05,14,2024-09-17,Casa,Venta,2,4,4,0,4.0,No,san pedro nopancalco,42083,san pedro nopancalco,https://www.lamudi.com.mx/detalle/41032-73-dfcc6c0353f4-c3bd-1cc13f6f-a0e2-3e33,ref nex176067en altara 164 pachuca de soto hidalgo se encuentra disponible esta impresionante casa en venta a estrenar con entrega inmediata con una construccion de 345 m2 esta propiedad de uso residencial cuenta con todas las comodidades y espacios necesarios para una vida confortable y placenterala casa cuenta con 4 amplias recamaras y 4 banos completos ademas de un medio bano adicional para mayor comodidad con acabados de primera calidad la cocina equipada es perfecta para aquellos amantes de la gastronomia el inmueble tambien dispone de un estudio ideal para trabajar desde casa y un cuarto de servicio para mayor convenienciaademas de sus 345 m2 de construccion la casa cuenta con jardin terraza y cuarto de huespedes perfectos para disfrutar de momentos en familia o con amigos para los amantes del deporte y el ejercicio el desarrollo ofrece una cancha de paddle y un gimnasio y para eventos especiales un salon de fiestas esta a disposicion de los residentesen cuanto a las zonas de interes cercanas la propiedad se encuentra en una ubicacion privilegiada a solo minutos de distancia se encuentran destacados centros comerciales restaurantes de renombre y hermosos parques ademas altara 164 cuenta con acceso facil a importantes avenidas y vias principales lo que facilita la movilidad y el transporteesta casa en venta a estrenar con entrega inmediata es el hogar perfecto para quienes buscan confort comodidad y seguridad no pierdas la oportunidad de adquirir esta espectacular propiedad y disfrutar de la vida en una de las mejores zonas residenciales de pachuca de soto hidalgo se aceptan todos los creditosnneximoinmobiliariadigital
171,S2,6200000,6200000,344874.72,2024-09-17,casa en venta fraccionamiento exhacienda la luz,160,355,38750.0,17464.788732394365,2024-06-03,3,2024-09-17,Casa,Venta,2,4,1,0,1.0,No,exhacienda la luz,42064,exhacienda la luz,https://www.lamudi.com.mx/detalle/41032-73-896ca783cebc-f64b-50f2d429-ad5c-1f13,casa en preventaproyecto arquitectonico contemporaneo dentro de la mejor urbanizacion de pachucaconstruido en el ultimo lote en esquina y junto a area verdeel mejor sistema de seguridad las mejores areas verdes y vialidades con servicios ocultos y calles de adoquinel proyecto consta den1garage para 2 autosrecibidor hallestudio junto a bano completoamplia estancia para salacomedor independientejardin zen interior visible desde sala cocina y comedorcocina con acceso a segundo jardinventanales que enmarcan en un cuadro viviente el area verde exterior compuesta de pinos naturalesn23 habitaciones amplias cada una con bano completo y vestidorsala familiar de tvescalera halln3roof garden con vista a areas verdes barra con asador y tarja jardineras sala exterior y espacio para fogatero4a habitacion para visitas o servicio area de lavanderia con zona de tendidoprecio de preventa de enero a junio de 2024asesoria gratuira en creditos hipoptecariosconfia solo en profesionales
172,S2,6200000,6200000,344874.72,2024-09-17,casa residencial en excelente precio,245,343,25306.122448979593,18075.801749271137,2024-01-26,7,2024-09-17,Casa,Venta,2,3,1,0,1.0,No,pachuca de soto,42080,pachuca de soto,https://www.lamudi.com.mx/detalle/41032-73-47f7d8f486af-f522-d94d9d43-9667-44e3,casa de 3 recamaras cada una con su bano y closet excepto una recamarasala de tv abierta escaleras hacia la azotea tinaco 1100 litros tanque estacionario de gasbodega bajo las escaleras amplios espacios para sala y comedor jardin trasero cocina espaciosa con isla en medio con parrilla y campana amplios muebles de almacenamiento cuarto de lavado cuarto de servicio con bano completo bano de visitas recibidorjardin frontal con 2 lugares de estacionamiento frente a area verde y avenida principal de la privadacisternaacceso controlado parque infantil dentro de la privada
173,S2,6200000,6200000,344874.72,2024-09-17,excente propiedadad en venta zona plateada pachuca,275,323,22545.454545454544,19195.046439628484,2024-06-03,3,2024-09-17,Casa,Venta,2,4,4,0,4.0,No,el tezontle,42064,el tezontle,https://www.lamudi.com.mx/detalle/41032-73-b547cb9d08a4-caf5-b6a0cae3-b948-46ab,venta casa zona plateada pachuca  hidalgomina calicanto 6200000m2 de terreno  275m2m2 de construccion  323m2sotano estacionamiento 4 autos salon de usos multiples amplio cuarto de lavadocuarto de servicio bodega acceso se servicio sanitario sotanoplanta baja cocina sala comedor acceso principal sanitariopatio de juegos acceso azotea planta altarecamara principal vestidor2 lavabos bano recamara jr 1 vestidorbanorecamara jr 2 closet bano
174,S2,6050000,6050000,336530.98,2024-09-17,residencia en venta pachuca la cartuja recamara en plnata baja amplio jardin domotica pisos de marmol,200,375,30250.0,16133.333333333334,2024-06-03,3,2024-09-17,Casa,Venta,2,4,1,0,1.0,No,valle del sol,42082,valle del sol,https://www.lamudi.com.mx/detalle/41032-73-ee83477c10e8-1e3d-e68dcc43-905b-40fe,bienvenido a la vida de lujo en la cartuja residencial donde el confort y la exclusividad se fusionan en esta magnifica casa completamente nueva en pachucapresentamos una oportunidad unica para aquellos que buscan la elegancia y el estilo de vida residencial plus esta espectacular casa nueva se encuentra dentro del prestigioso desarrollo la cartuja un oasis de comodidad y seguridad que ofrece una experiencia de vida sin igual en la ciudaderes un amante del deporte en la cartuja tendras acceso a un mundo de diversion y actividad fisica gracias a sus modernas canchas de futbol y baloncesto disfruta de emocionantes partidos con amigos y familiares mientras mantienes tu bienestar en optimas condicionestienes una mascota que es parte esencial de tu familia nuestro desarrollo comprende lo importante que es para ti con un area especialmente disenada para las mascotas tus companeros peludos tambien disfrutaran de un espacio donde pueden correr jugar y socializarla naturaleza se encuentra a tu alrededor en la cartuja amplias areas verdes te brindan un ambiente relajante y sereno perfecto para paseos tranquilos picnics al aire libre o simplemente desconectar del bullicio urbanotu tranquilidad y seguridad son nuestras prioridades con un sistema de seguridad las 24 horas del dia puede disfrutar de una vida despreocupada en un entorno protegido y vigiladoahora ponemos esta impresionante residencia en venta con una generosa extension de 200 m2 de terreno y una impresionante construccion de 383 m2 distribuidos en 3 niveles esta casa redefine el concepto de espacio y comodidaden el nivel principal te recibiran una espaciosa sala y comedor resaltados por plafones con luces led indirectas que crean una atmosfera acogedora y aumentada la cocina decorada con meticulosa atencion al detalle presenta una elegante barra en granito negro y se encuentra adornada con lamparas decorativas que anaden un toque de estiloademas esta casa cuenta con una recamara en planta baja completa con su propio bano y closet y acceso directo a un encantador jardin imagina las posibilidades de entretenimiento y relajacion que ofrece este espacio al aire libreen el segundo nivel te esperan dos amplias recamaras junior cada una con su propio bano completo y generosos armarios brindando privacidad y comodidad a todos los miembros de tu familiala joya de la corona es la recamara principal que no solo ofrece espacio en abundancia sino tambien un extenso vestidor y un bano completo creando tu propio santuario personalpero eso no es todo el tercer nivel alberga un area de lavado para tu comodidad junto con un medio bano buscas un espacio para disfrutar del aire fresco y las vistas panoramicas un area techada con pergola te invita a crear momentos especiales en tu propio roof gardenno pierdas esta oportunidad de adquirir un hogar excepcional en uno de los desarrollos mas deseados de pachuca contactanos ahora y descubre como puedes convertir esta casa en tu nuevo hogarla vida de ensueno te espera en la cartuja residencial llama ahora y da el primer paso hacia una experiencia de vida sin igual en pachucacasa minimalista en la cartuja con terminados de marmol cristal templado granito y aluminio color champagne con 371 m2 de construccionplanta bajarecibidor a doble alturasalacomedorcocina equipada con desayunadojardinrecamara con bano y closet2 estacionamientos bajo techoprimer nivel2 recamaras jr cada una con bano y closetrecamara principal con bano y vestidorsegundo nivelespacio techado multifincionalroof garden12 banoarea de lavado y planchadolic carlos felipe
