año,mes,cve_ent,entidad,cve_mun,municipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto,id,year
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,1.0,0.0,16.0,0.0,119,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,2.0,0.0,6.0,0.0,120,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,3.0,0.0,5.0,0.0,121,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,4.0,0.0,1.0,0.0,122,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,5.0,0.0,2.0,0.0,123,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,3.0,0.0,0.0,1.0,32366.0,124,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,5,1,1.0,2.0,1.0,2.0,1.0,330310.76,125,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,5,1,1.0,2.0,4.0,4.0,1.0,526487.24,126,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,5,1,2.0,2.0,5.0,4.0,1.0,1397945.23,127,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,2,2.0,2.0,2.0,5.0,1.0,624762.19,128,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,1.0,2.0,2.0,1.0,544555.54,129,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,1.0,2.0,3.0,1.0,535330.08,130,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,1.0,4.0,3.0,1.0,890749.25,131,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,1.0,4.0,4.0,1.0,743701.78,132,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,1.0,5.0,2.0,1.0,578746.54,133,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,1.0,3.0,1.0,425525.76,134,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,2.0,2.0,1.0,533645.2,135,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,4.0,3.0,2.0,1539501.55,136,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,5.0,2.0,1.0,673882.58,137,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,5.0,3.0,2.0,2106625.47,138,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,6.0,4.0,2.0,3017269.74,139,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,6.0,5.0,2.0,3948956.56,140,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,1.0,2.0,2.0,1.0,570016.05,141,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,1.0,3.0,2.0,1.0,649923.37,142,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,2.0,1.0,5.0,1.0,307384.0,143,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,2.0,3.0,4.0,1.0,595716.92,144,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,2.0,5.0,3.0,1.0,1092790.95,145,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,2.0,6.0,4.0,2.0,3655932.48,146,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,1,4,7,1,1.0,2.0,2.0,2.0,1.0,504015.94,147,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,2,1.0,2.0,6.0,5.0,1.0,1400000.0,148,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,2,2.0,2.0,1.0,5.0,1.0,500000.0,149,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,3.0,4.0,1.0,1100000.0,150,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,3.0,5.0,1.0,1929456.0,151,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,4.0,5.0,1.0,2170000.0,152,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,5.0,5.0,3.0,7037101.0,153,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,6.0,4.0,2.0,3304447.0,154,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,6.0,5.0,4.0,11270600.0,155,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,6.0,6.0,1.0,7110000.0,156,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,3.0,1.0,5.0,1.0,3254650.0,157,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,3.0,3.0,3.0,1.0,319238.0,158,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,3.0,3.0,4.0,1.0,1100000.0,159,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,1.0,3.0,4.0,1.0,1657500.0,160,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,2.0,4.0,1.0,516377.0,161,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,3.0,3.0,1.0,765000.0,162,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,4.0,5.0,1.0,830000.0,163,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,5.0,4.0,1.0,1963500.0,164,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,5.0,5.0,1.0,1999800.0,165,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,6.0,5.0,2.0,6100820.0,166,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,6.0,6.0,1.0,4799400.0,167,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,3.0,5.0,4.0,1.0,2112300.0,168,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,2,1,1,1.0,2.0,6.0,4.0,1.0,1492538.0,169,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,2,1.0,2.0,4.0,5.0,1.0,2306691.0,170,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,1.0,4.0,4.0,1.0,1925418.0,171,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,2.0,3.0,4.0,2.0,2611704.0,172,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,2.0,5.0,5.0,1.0,2806331.0,173,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,2.0,6.0,5.0,1.0,2609000.0,174,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,3.0,5.0,4.0,1.0,831629.0,175,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,2.0,2.0,2.0,4.0,1.0,1124875.0,176,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,2.0,2.0,3.0,4.0,1.0,1167300.0,177,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,2.0,2.0,4.0,4.0,2.0,3104000.0,178,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,2.0,2.0,5.0,3.0,2.0,1583299.0,179,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,2.0,2.0,6.0,4.0,1.0,1436400.0,180,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,4,1,1.0,2.0,5.0,5.0,1.0,2636040.0,181,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,6,1,2.0,2.0,3.0,4.0,1.0,935000.0,182,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,6,1,2.0,3.0,3.0,5.0,1.0,1200000.0,183,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,7,1,1.0,2.0,2.0,4.0,1.0,825912.0,184,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,7,1,1.0,2.0,4.0,3.0,1.0,608913.0,185,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,7,1,2.0,2.0,3.0,4.0,1.0,435502.0,186,2024
